"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l21All[, 3]","l31All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l66All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"YOR298C-A",15,"YOR298C-A",-0.0438391059231282,0.115470260557532,-0.178195343518697,0.140320976942517,-0.269411467590662,-0.482971922315441,0.0406720440883601,-0.0732921001938252,0.208462764000212,0.0708332507753516,0.033664459874936,-0.147825517347115,0.555992793734092,0.165215271954237,0.409026989887538,-0.543770541208807,0.157222553445739,-0.220203869487888,1.16524553787637
"YOL006C",15,"YOL006C",-0.00462286461382145,0.102668025606077,-0.100313359391742,0.0857499313157181,0.395102056383295,-0.402989791432034,0.133545736162444,-0.173310402384327,-0.0429939841215032,0.0840937118814925,0.0415167356591692,-0.288327682866041,0.268962872907725,0.129949779443613,-0.134190845270842,-0.519526513028943,0.15073342104077,-0.137042769789141,0.350558417313022
"YOR172W",15,"YOR172W",-0.0646890801348877,-0.0508361594029779,-0.253070847923336,0.180642069461344,-0.273036766872627,-0.808138498968513,0.110642072827464,-0.16675085186985,-0.0097000728312295,0.0919999480562908,0.0162160986339481,-0.0952034935643908,0.374970083644677,0.159634785268215,-0.102959502595915,-0.277697119674492,0.115546283546204,-0.16970171693311,1.80521910940724
"YOR258W",15,"YOR258W",-0.0419525691246051,0.0115128341926645,-0.21980531957966,0.0703709606676338,-0.104720035972418,-1.09887101742673,0.114926110344615,-0.13326683320126,0.00508997425884885,0.081198183674574,0.0196850039979874,-0.163420932290855,0.630009909034473,0.0572253693531422,-0.12952191836657,-0.600133345345004,0.193526267821988,-0.104879370017475,0.63999805652077
"YOR089C",15,"YOR089C",-0.0302311099246689,0.0329431262698548,-0.172674540171694,0.0779347455187396,-0.21132007770508,-1.38895903823043,0.0559782999294997,-0.153664737608746,0.068902416717052,0.134811869304807,0.00961653260376923,-0.130301899514614,1.35278953323394,0.0676104495000134,-0.150660287765162,-0.405304760893059,0.0737793705731584,-0.0949928447618023,0.684493033046704
"YOL164W",15,"YOL164W",-0.0307005465744965,0.0505240756133728,-0.296183325081383,0.07371239728361,-0.189338624019013,-1.20145452471507,0.073821328281286,-0.226177880398952,0.008265282694138,0.0704305015366668,0.0243878249019637,-0.27116291527708,0.989912728933789,0.0599533409059534,-0.157969455364449,-0.462254512778249,0.220487947534448,-0.206096331851485,0.473716302250424
"YOR288C",15,"YOR288C",-0.0321018653494076,-0.000370729808256083,-0.127292681228047,0.0923449462408693,-0.19769267105302,-0.924967173637043,0.0492639789686845,-0.166633174061428,-0.00656706401710734,0.158731612802039,-0.018537533119621,0.433122254585358,1.28347338684539,0.064329968794573,-0.226331884773856,-0.315410306686311,0.127486010860507,-0.262118881538385,0.498013691751371
"YOR201C",15,"YOR201C",-0.025297925727739,0.0289949392954062,-0.222466443182958,0.0840253051779052,-0.157389731827502,-2.20209171021118,0.0324306970878108,-0.185562440889912,0.00422358446843962,0.120120239782511,0.0255463149688567,-0.118569077155034,1.29147724910871,0.0322384578545846,-0.093380389558206,-0.2955388691842,0.7544697825627,-0.157933722664802,0.280506899764807
"YOR304W",15,"YOR304W",-0.0763895459519379,-0.0178676091163682,-0.213531326896251,0.149852686835906,-0.150742222881392,-2.27462084713207,0.339992979427973,-0.0807287450085865,0.0324491913888101,0.160578829292624,0.0828131844508907,-0.0740995547922021,0.738699016258897,0.0199085193477933,-0.156599928914667,-0.385961762781879,0.0734086034973425,-0.323630565169188,0.396351450877646
"YOR013W",15,"YOR013W",-0.00386885804848252,0.0260802219587818,-0.199255997202521,0.19276045330604,-0.110271756022032,-0.927537143894722,0.595299131561349,-0.112483488614671,0.598088048265472,0.0748169089507161,0.0700225727469619,-0.165834260788088,1.57401085291842,0.0138345086257104,-0.132610063400973,-0.577638762452298,0.10124811820866,-0.324354546071143,0.273376319624164
"YOR009W",15,"YOR009W",-0.0664111673744957,-0.0480057106025201,-0.167655169816447,0.207770898715775,0.409313543907406,-2.0261837621826,0.316712821091424,-0.101655887720246,0.0152873819583768,0.0816694813235554,0.0420620016682479,-0.106343342539165,0.519068462718919,0.0733961556913483,-0.274819100468449,-0.448587147598181,0.0685915243725068,-0.201624419479074,0.412844324109513
"YOR224C",15,"YOR224C",-0.0147329217123853,0.0254349807520252,-0.111759778556681,0.219869355799009,-0.100630545988481,-0.981743223874804,0.0587654253424367,-0.176451958972856,0.0747363918995666,0.0544714380930112,0.0452515110440351,-0.148267707148895,1.41243132807747,0.0242974318727548,-0.127541523508333,-0.766434207700486,0.0769497981120217,-0.39247536143497,0.274947205253683
"YOR368W",15,"YOR368W",-0.0275407547748555,0.0950722792425537,-0.0757839130784716,0.151233721515966,-0.179214665542569,-1.91580698334754,0.0060513993397252,-0.167517409535471,0.0770219083642247,0.0678795091730219,0.0895742443806371,-0.104059324084284,0.89262901407042,0.101075622503318,-0.0954450778632077,-0.796471026330299,0.0277421126419376,-0.122846534433357,0.282908571592611
"YOR055W",15,"YOR055W",-0.043343788953081,0.220847518138445,-0.0871878439806971,0.272294921991094,-0.133194446725477,-1.30049221584866,0.0567186137074941,-0.118410857895744,0.0371008615959941,0.0273617455200158,0.0398479770211419,-0.0607933886632748,1.07384350332649,0.126006332786724,-0.0762605400072103,-0.503651674951745,0.0529224052767793,0.653799138189722,0.33115555103259
"YOR277C",15,"YOR277C",-0.00478333554108008,0.0737875303725214,-0.11231873781848,0.105752268463435,-0.0709198823672383,-1.71495122379478,0.114395058986429,-0.0841406743279688,0.0427910361751951,0.0507501851994295,0.0690806030452824,-0.16724917179251,1.2339716247166,0.125215239131743,-0.189083018504203,-0.983240910489845,0.0443456220911439,-0.246827325555833,0.535363187766408
"YOL137W",15,"YOL137W",-0.00814850836185647,0.0675341762288834,-0.158146374004085,0.256406223153454,-0.157007903105917,-1.52320376970972,0.107459889303354,-0.151174080066106,0.135814114345709,0.0183242015026118,0.0319384228567496,0.392282261358949,0.581722422716054,0.115615559084776,-0.116370837361348,-0.396753434089584,0.0696283399980778,-0.337590425150381,0.555197348997534
"YOL072W",15,"YOL072W",-0.027701777658554,0.247810754702641,-0.104815078151866,0.197447111709144,-0.154648177192512,-1.25568421641866,0.109788398284399,-0.10482624850718,0.00335550378598255,0.0594725703324998,0.0621533019055316,-0.0988920572684521,0.334985612420488,0.0770635384897065,-0.123518955628491,-0.852768848458501,0.0572369833276077,-0.196307464473674,0.87699281149717
"YOR105W",15,"YOR105W",-0.0248189313858684,0.0531515348163999,-0.0793470240778313,0.295086679868226,-0.100091605281172,-0.70832205758016,0.0725480488624515,-0.14312688349835,0.107368367103883,0.383529001533927,-0.0027986813304584,-0.19837740476525,0.41376609383999,0.157839803196255,-0.1032461664593,-0.572288236143432,0.128343335632266,-0.131559296603012,0.99566522878724
"YOL042W",15,"YOL042W",-0.0500576782502972,0.177871477139615,-0.159700821302441,0.11439883074554,-0.210010511331966,-0.888040468943543,0.131038547583811,-0.112188292511036,0.0518680380595207,0.0486601914250952,0.0450081928214883,-0.201137959366882,0.350907990105781,0.0864745123014564,-0.0572683673539977,-0.36351704030991,0.133852352978876,-0.103056059176762,0.578104544940179
"YOR320C",15,"YOR320C",-0.0410676587055849,0.11605657443693,-0.177647183965108,0.140841822354206,-0.26513977932912,-0.465526739350419,0.0427229691941004,-0.0716873135206984,0.218231747088952,0.0717135188564604,0.0349695652037945,-0.143142011649069,0.561313469189213,0.165218028164994,0.410000182095873,-0.520626698832969,0.162028209448334,-0.218913876130642,1.18020233980596
"YOR109W",15,"YOR109W",-0.00418689820246128,0.10734986269189,-0.0988301253742975,0.0863746891636746,0.396273501240523,-0.285794669061702,0.141982372527532,-0.169447367778313,-0.0403494968089583,0.0865411400657127,0.0424387288890166,-0.286829177151423,0.284834584510157,0.131394022847198,-0.125614604083842,-0.51505357080075,0.150880470794866,-0.133670777605818,0.357593143785775
"YOR213C",15,"YOR213C",-0.0634833673507466,-0.0388798155923911,-0.251280181024657,0.180864468790858,-0.269195746597076,-0.472087470767133,0.112635971651385,-0.166672753423633,-0.00945045579087032,0.0942071864747023,0.0191528091933441,-0.0941735061381687,0.40084476585325,0.167771475741709,-0.0898708094357463,-0.27726161850737,0.116157801589844,-0.166277471602753,1.80933630848526
"YOR077W",15,"YOR077W",-0.0379993890038037,0.0195720409740349,-0.217486979091015,0.0706874717927237,-0.104227570177834,-0.852676004834419,0.114980286861268,-0.126301852324964,0.00593125948187798,0.0812922479177766,0.020222878728548,-0.162005443935412,0.632120869722829,0.0572255923906371,-0.127522725313378,-0.593022393276981,0.203898498374013,-0.103473667940004,0.660997751359524
"YOL035C",15,"YOL035C",-0.0295605884810078,0.0332494853191203,-0.171420256844877,0.0788467291248441,-0.204686721603889,-1.22166547453355,0.0560864033699207,-0.151265807115248,0.0831838867032467,0.135357492633174,0.0103228674843172,-0.129555510780012,1.40895278586202,0.0679424477812221,-0.142866522411859,-0.405007652311329,0.0747535745950859,-0.0947300947664963,0.69010564626895
"YOL148C",15,"YOL148C",-0.0300576282175718,0.0535218086791164,-0.294509842617446,0.0737556487207806,-0.184576250207111,-0.998278273042675,0.0740654272534353,-0.219415070713908,0.0093819339477366,0.0715510115565526,0.0266434068703533,-0.270211299662031,0.990964467002857,0.060532064775467,-0.155362000306203,-0.46055655739765,0.223331569989193,-0.205893854800462,0.47409846609028
"YOL027C",15,"YOL027C",-0.0312270092483396,0.000705965937327015,-0.127054842669344,0.0923960153817518,-0.193228116151794,-0.827143987975181,0.0494422436732122,-0.165586850898856,-0.00586852846233732,0.159789396025481,-0.0184912346488997,0.433165761137729,1.29766079643018,0.0673631812532164,-0.223237756667438,-0.313357542153259,0.131320398667127,-0.258031726462546,0.500554872367358
"YOL037C",15,"YOL037C",-0.0250380312246604,0.0302448969530778,-0.219654388098262,0.0848938280725666,-0.15671489840749,-2.02670945784735,0.033422296055163,-0.18023824010318,0.00649541297758654,0.128441809718243,0.0322129424573458,-0.116452831602236,1.30828925599663,0.0332633972921577,-0.0924321979537078,-0.293006624009667,0.754966470587457,-0.150044800594564,0.28171087558446
"YOL139C",15,"YOL139C",-0.0733389784666527,-0.0141661978757248,-0.211386074153837,0.153158152969073,-0.143644435291226,-2.23673579972807,0.343384122845847,-0.0779322038150163,0.0328254956518176,0.161840213076202,0.0834189488087319,-0.0737287439896431,0.741668656983997,0.0213425352529918,-0.154573610075147,-0.378754750185962,0.0750807658977933,-0.320849413750803,0.401030670007896
"YOR243C",15,"YOR243C",-0.00204637628762752,0.0283569063001633,-0.197567664697932,0.193175904064501,-0.105492175999215,-0.918339849656931,0.596940106773806,-0.108723168906417,0.598831168497912,0.0795483430987232,0.0707493918348675,-0.163752499825446,1.58759574931974,0.0142310974140166,-0.13213289855994,-0.577035441438852,0.101787845739677,-0.324178205804324,0.281529739171204
"YOR184W",15,"YOR184W",-0.0651891070471341,-0.0457781556997456,-0.166080653994567,0.208124064631404,0.415848288288717,-1.96435796414092,0.317426276547091,-0.100615426237619,0.0186485427817133,0.0830298827797948,0.0505404750726041,-0.104869703450131,0.552579843461547,0.0740016860856576,-0.270837830342006,-0.446540084209084,0.0697807977916889,-0.197970294315232,0.428266942690578
"YOR269W",15,"YOR269W",-0.0135437269896808,0.0298627271440502,-0.111483118505525,0.222369335738993,-0.0962293742930161,-0.859332770382439,0.0596235357573899,-0.169660036114862,0.0832923047690628,0.0562239633813714,0.047423653636532,-0.14719698482561,1.42387027669112,0.0261273449753556,-0.122342209583902,-0.760380693819034,0.078145265955788,-0.388976498156381,0.276293619942022
"YOR115C",15,"YOR115C",-0.0248801699725915,0.10226233223889,-0.0738086686712243,0.151418989041051,-0.171084297442897,-1.71251194883958,0.00678083058262597,-0.166139628237367,0.0805197397314845,0.0689184484028456,0.0970959590124814,-0.10176714675841,0.953207253682891,0.10384056631645,-0.0909049666276992,-0.780601060474497,0.0285999256575468,-0.120873328376438,0.28363594326065
"YOR153W",15,"YOR153W",-0.042822773395746,0.224420289371246,-0.0865577513800842,0.278569823612289,-0.131411880405963,-1.15046043714799,0.0609152028403627,-0.106095123618334,0.0429059814838493,0.0278595045325632,0.040243311325922,-0.0604971786249337,1.07443648401331,0.131633593982121,-0.0760313067024745,-0.503098418289775,0.0550077607869227,0.657238772056478,0.331718001282095
"YOR298W",15,"YOR298W",-0.00461023293593918,0.0908180335941118,-0.112019021849219,0.106352722960501,-0.0688364725495352,-1.69939954340554,0.117900249203576,-0.0835243640072473,0.0430525429963275,0.0508134468650163,0.0703611153285161,-0.163494897069518,1.24905215136928,0.127242720868704,-0.18905005760813,-0.971363183862919,0.0449328993458836,-0.242228622924702,0.558667047040724
"YOR017W",15,"YOR017W",-0.00706706572077369,0.0869763728026251,-0.157675864085418,0.258679950913104,-0.15657921673794,-1.4688453490586,0.108156476167783,-0.147229961320964,0.140452489432902,0.0190236030426685,0.0322672229844671,0.392643837948914,0.608192301112763,0.120461993765382,-0.115546601234918,-0.394775401637141,0.0698597014665907,-0.333249089050684,0.560778358040905
"YOL026C",15,"YOL026C",-0.0229641312931645,0.25299655238824,-0.104568603270414,0.203190062758843,-0.15373490907969,-1.02454171956901,0.110450173905983,-0.104365722129408,0.00584909512420834,0.0596392363540539,0.0631447777496746,-0.0983691740800435,0.336803884845555,0.0777166068307353,-0.12288053264676,-0.81969479511128,0.0575824235383444,-0.195642199479817,0.890615946332741
"YOR126C",15,"YOR126C",-0.0243881448782896,0.0638451199148798,-0.0790051149053446,0.296858342509465,-0.0990793709405846,-0.548762381258192,0.0730833771131544,-0.141525365942098,0.110557156948992,0.391410674586308,-0.00116965068775017,-0.19289581680185,0.425785980866407,0.163914125088826,-0.103235024990562,-0.561436090401481,0.129748169166593,-0.131008016657898,1.01718170318685
"YOR155C",15,"YOR155C",-0.0495256757182998,0.187009519005608,-0.15912028686258,0.114655320789014,-0.20900734086066,-0.887126809535234,0.131281564760157,-0.112083332306328,0.0558214775935412,0.0496124091550313,0.0463990289314604,-0.198080275942263,0.351309595469102,0.0876165817936853,-0.0572148146161867,-0.355223917045488,0.134068366722042,-0.102415629961418,0.578550830715648
"YOR252W",15,"YOR252W",-0.0410189629037718,0.117474122264929,-0.176063785700009,0.141958413728964,-0.263762659569308,-0.391267571033891,0.0437942635861817,-0.0700009117676397,0.219697764183694,0.0727531659207484,0.0368340146236404,-0.141201206293015,0.570687052542625,0.165274870373925,0.410041799883807,-0.51657407393272,0.163533134278625,-0.218455657196964,1.18449563279105
"YOL062C",15,"YOL062C",-0.00292470631859195,0.112647366759685,-0.098740739252351,0.0871985097525855,0.402521883411661,-0.276721416904218,0.143508326168784,-0.163104023196213,-0.0367808133094174,0.0917822171730174,0.0426304079600827,-0.282398070912906,0.302889102507807,0.131583467685148,-0.125132467958886,-0.513647925773831,0.151282248327291,-0.132229400153395,0.358425225932229
"YOR148C",15,"YOR148C",-0.0631529805442716,-0.0365081926783628,-0.248762286813857,0.181929975367058,-0.247353842261552,-0.467015570563833,0.113219563996008,-0.162589421962744,-0.00160899596329147,0.102855184140688,0.0198810696503969,-0.093098473743472,0.420077925828786,0.16910966298704,-0.087439056505866,-0.271012335515755,0.116650089292607,-0.16185349223376,1.81563818611255
"YOR227W",15,"YOR227W",-0.0374099606406457,0.0267542830179962,-0.216484265540684,0.0718315367261954,-0.100732095130879,-0.731969720705239,0.116753905522471,-0.124341905811623,0.00657991991248499,0.0822825081920496,0.0204200943884055,-0.160172949128695,0.63741995438164,0.0574567649251068,-0.127502641705445,-0.581344410592471,0.204988563719223,-0.101095089919996,0.667725502251253
"YOR043W",15,"YOR043W",-0.0294573276596288,0.034386077286318,-0.169193435222288,0.0791437851788646,-0.201322624315654,-1.1877131953892,0.0568930394539141,-0.14314429163969,0.0871667033424317,0.144149793275981,0.0110680450596835,-0.127691783542163,1.42044303727469,0.0709694989487329,-0.140751333891745,-0.398479543171955,0.0750772175691017,-0.0916031859107213,0.693080790942987
"snR8",15,"snR8",-0.0252997995273406,0.0585774744033954,-0.292887774149384,0.0752140803752315,-0.177588302502484,-0.991999394177934,0.0762356558594773,-0.21197070714195,0.0136822571556059,0.0732787790397195,0.0269409720166108,-0.265895507930678,1.03566117765107,0.0626365940903909,-0.153249919266839,-0.458838432801276,0.226056785832106,-0.205373025989989,0.475890029769668
"YOL005C",15,"YOL005C",-0.0290695887293077,0.00253081759324262,-0.12636714696029,0.0925886550252697,-0.18717863931542,-0.790049930643066,0.0496371852302738,-0.162281172267481,-0.00374426952664609,0.162864669562872,-0.0157817984226451,0.436329810915815,1.30812729989712,0.0693720938128502,-0.22211653840848,-0.311080899656687,0.134360755933369,-0.257960529399251,0.502163412776411
"YOR068C",15,"YOR068C",-0.02331666639102,0.0344652936178925,-0.218406489105576,0.0855371263171092,-0.155933359091687,-1.90746384626954,0.034025410319661,-0.16881818007109,0.00855644012288942,0.130057833580965,0.0347181560363395,-0.116115914374149,1.34799998918493,0.035586237639348,-0.090488958167128,-0.289888568491786,0.764363064125073,-0.149512751786016,0.282792349212986
"YOR276W",15,"YOR276W",-0.0719403893006875,-0.0115930975766715,-0.21136549204637,0.154124615117356,-0.142849610223443,-2.05105809605293,0.343416043164593,-0.072764567735893,0.0339849260397647,0.164159888682013,0.086314248275439,-0.0720081262698211,0.756730115214918,0.0236204853243779,-0.151693624588266,-0.375977626693846,0.0797690315840539,-0.320274542764458,0.403737653499198
"YOR006C",15,"YOR006C",-0.000694045111149173,0.0294893672740724,-0.196601592906062,0.193305914080651,-0.102046335719427,-0.905200054557597,0.598764685475321,-0.105759328554379,0.599807711017734,0.0803546152741106,0.0720810239212811,-0.16365001026238,1.61695546342446,0.014913157568272,-0.129154985905869,-0.571640116920898,0.103052337409367,-0.323584532642028,0.285693715236059
"YOL029C",15,"YOL029C",-0.0610182429500913,-0.0370637759969342,-0.161913074197245,0.209242148293734,0.417172700885414,-1.95501435725255,0.318338671443186,-0.0934658215056002,0.0199055143818345,0.0841341228374338,0.0506926319295046,-0.104703331422605,0.55358597560456,0.0769339045064978,-0.270193604046861,-0.442271705203188,0.0698468802760731,-0.195346304425902,0.434425880495126
"YOL100W",15,"YOL100W",-0.0108740748893701,0.0529611615709542,-0.110731082571089,0.222401051953254,-0.0958732870497731,-0.782219793740905,0.0598272820810273,-0.166122874105243,0.0870625364992082,0.0566725772357444,0.0490059328311256,-0.147061750501167,1.42943826557797,0.0275538419863627,-0.116369140101196,-0.755139091895162,0.0792834083411887,-0.388244436403979,0.27667098261574
"YOL003C",15,"YOL003C",-0.0234015512429889,0.102879794968013,-0.0737822861408392,0.154193010864889,-0.170969434690036,-1.63545187873115,0.00678807641413808,-0.15889293092169,0.0824678662850128,0.0699706355529722,0.102110210258661,-0.100838265317466,0.969454710243346,0.104080247089367,-0.0906586391389176,-0.778191276025645,0.0307309669535511,-0.120285085941124,0.286399851926675
"YOR245C",15,"YOR245C",-0.0411590563751848,0.230298262159988,-0.0857824539349622,0.280248588874707,-0.124863502078251,-1.01587824893013,0.0634266466970482,-0.0923633478945781,0.0429289917955113,0.0285100906157256,0.0418978289051379,-0.0583185984156603,1.076423609663,0.132867578788121,-0.0750227457062633,-0.494025122994093,0.0576223842182342,0.658396668195357,0.331786198287485
"YOR059C",15,"YOR059C",-0.00248382970648374,0.0913648643201895,-0.111646957485867,0.106407911797021,-0.0687270460922382,-1.63480237672709,0.123229304538512,-0.0827369855334313,0.0443837309470592,0.0511978825448083,0.0744394492926982,-0.161638667873196,1.2505782549132,0.127576692035663,-0.188345284895163,-0.970007891985517,0.0450825791477664,-0.241696417482597,0.56772059300404
"YOR064C",15,"YOR064C",-0.00684242947769998,0.0949673330849314,-0.156790687690675,0.258911168387779,-0.15572975435056,-1.35467239247044,0.108351242867775,-0.146887109550695,0.154652575776301,0.0200843571992641,0.033712527817806,0.395592391363773,0.616733112777969,0.121268195264369,-0.115046985927404,-0.392562834925337,0.0732493636365098,-0.32659181344243,0.566776524841465
"YOR296W",15,"YOR296W",-0.0225082340250632,0.255045938652952,-0.104136051402856,0.2042374440754,-0.153198312299459,-0.948432450984894,0.112758432329453,-0.104037754430002,0.00649625196321591,0.0620603925434216,0.0643693505034688,-0.0981494225779269,0.336922477989511,0.0796871612565709,-0.122872243962792,-0.818040457293468,0.0581755293152643,-0.195568490978519,0.933480243683235
"YOL036W",15,"YOL036W",-0.0239374946798731,0.0652978785057338,-0.0786149353021707,0.297772011072842,-0.0960326307714182,-0.502223241180255,0.0753641304448887,-0.137013555776068,0.113193551555379,0.394058915506189,-0.000106320396984546,-0.191726865358036,0.427768069656287,0.167054886663977,-0.102714859194009,-0.554614137675124,0.131725224404347,-0.121783691347533,1.02791962553046
"YOR210W",15,"YOR210W",-0.0482268039959467,0.195756205782437,-0.157745135787568,0.115760004201523,-0.205480863854592,-0.856059432918931,0.135508426668098,-0.110671546230494,0.0569884497828069,0.0526842924284924,0.0497011166564664,-0.196039539592229,0.366526226258555,0.0876942606456043,-0.0553624003015409,-0.350559591622322,0.135635957778612,-0.100077733232145,0.614978617254987
"YOL124C",15,"YOL124C",-0.0408387666281033,0.127254909603001,-0.176015795313423,0.142237066097876,-0.258044410917396,-0.373802445411032,0.0439642771847015,-0.0652176721296965,0.23496570749327,0.0759391194407169,0.039038034665741,-0.140751297087996,0.575229625719636,0.169344327561399,0.411909376251836,-0.512335467800664,0.166498678552592,-0.216839211406675,1.21758946974096
"YOR104W",15,"YOR104W",-0.00155245250524533,0.113280023730939,-0.0978358942703497,0.0873952924342467,0.407955565976918,-0.264280342852708,0.146337249119427,-0.1583257077466,-0.0349283154507707,0.100741979781331,0.0435793725841743,-0.277136528784406,0.312139540780556,0.133611597775765,-0.124743065635694,-0.513301080165604,0.151841138934448,-0.127740912395741,0.362838320239833
"YOR098C",15,"YOR098C",-0.0628018528686423,-0.0294055653099935,-0.247196889727312,0.182092085836378,-0.246375921226495,-0.447999341803091,0.116026892130793,-0.16032888874256,0.0100431511536914,0.104301471522489,0.0259449558798924,-0.093055552317636,0.427036866471148,0.170770656290299,-0.0871935399814808,-0.26836956695205,0.119446832526025,-0.161512368107423,1.82659072343984
"YOL121C",15,"YOL121C",-0.0372109947754934,0.0288328528921392,-0.213213359985194,0.0725825692972972,-0.100302893730404,-0.655204376087376,0.118796890776989,-0.124109047199287,0.00673841875828972,0.0838737141473342,0.0219139654174152,-0.160166198583926,0.651909507018995,0.0606939449066111,-0.126536827336503,-0.579555714905365,0.208139523559669,-0.10043832872251,0.691485957200704
"YOL087C",15,"YOL087C",-0.0272259347595581,0.0369879236505368,-0.168895519543307,0.0804180470056295,-0.19841034736228,-0.990787994189204,0.0598089775086389,-0.143014571207878,0.0901546115511912,0.145850176819089,0.0120177730602532,-0.126425806707026,1.43503792046081,0.0724893191784407,-0.138377328008521,-0.392914200883827,0.0774296751375198,-0.0912592687970174,0.69638306877188
"YOL131W",15,"YOL131W",-0.0237214313211905,0.0607017629158636,-0.290025690046978,0.0754578586257577,-0.17361847953685,-0.943472998819646,0.07628447219204,-0.20947389589614,0.0157966829591725,0.0735258750031491,0.0283291974440672,-0.263361457624667,1.05117645406317,0.0653948958801901,-0.151692585134003,-0.457898490695343,0.230527767568202,-0.2026485067418,0.485413684502978
"YOL024W",15,"YOL024W",-0.0288910390596662,0.00264700873090352,-0.125749506973306,0.0944083161934788,-0.184102383837036,-0.788007825885959,0.0503518555800104,-0.158978521035663,-0.00168664430310053,0.165269839765214,-0.0145791203521526,0.437609069714021,1.31832308543734,0.0703533497244249,-0.219670474942011,-0.308930669604092,0.145972153603086,-0.257528359743158,0.502752829204969
"YOL068C",15,"YOL068C",-0.0231903496893892,0.0382129162085237,-0.21615737605653,0.0893727700685631,-0.155858635621534,-1.85341638086045,0.0343454085181356,-0.166635423396324,0.0100788008038132,0.130759398923747,0.0347813203414268,-0.116079344313905,1.37773296213782,0.0371595710881991,-0.0895957748542107,-0.289845838283034,0.768981177582338,-0.14669558347945,0.284689761201426
"YOL101C",15,"YOL101C",-0.0675103727059099,-0.00822972569651789,-0.211347268955231,0.155253957738192,-0.14258018314035,-1.96835893440327,0.345178464466742,-0.0724368534236075,0.0374581969597168,0.165065197216957,0.0873242704003112,-0.0718449970519376,0.773345476452794,0.0277217311832077,-0.151173908202497,-0.372361078030917,0.0814433822258718,-0.319144568957453,0.405959433783263
"YOR070C",15,"YOR070C",-0.000646155891747141,0.0342856059131694,-0.196479378432028,0.193625366392911,-0.0999680945084515,-0.88092429821336,0.59887096680188,-0.0992501761766,0.601430036322624,0.0811410652064173,0.0730743848608661,-0.158954699939806,1.71915797816156,0.014983961212914,-0.122326043407027,-0.553565394626771,0.10432089714871,-0.322307505203924,0.28812473195557
"YOR110W",15,"YOR110W",-0.0605331484195282,-0.0304806106083965,-0.161487719051348,0.210824891258443,0.417246211208388,-1.84468208446903,0.318520523730304,-0.0928629895345227,0.0218098416803632,0.0851966711720149,0.0569205362882909,-0.103694973160009,0.557751247922802,0.08146640552353,-0.269226152669781,-0.439193212496886,0.0698924227756039,-0.194064144305909,0.43918774631859
"YOL028C",15,"YOL028C",-0.0101384062816107,0.0573289387312824,-0.110247422963462,0.230814092247838,-0.0951472900769597,-0.74267494600457,0.0601710475671042,-0.16459812626002,0.0928922904353774,0.0566736463399392,0.0495363610317935,-0.14372643176274,1.43537009578227,0.028028265097655,-0.115882229963561,-0.752130643092677,0.0806372842227983,-0.387603118626433,0.276799280951696
"YOR377W",15,"YOR377W",-0.021309028496643,0.107324392736915,-0.073702321162671,0.154608870125468,-0.170121852355023,-1.61610072791735,0.00769951425116856,-0.158262474560147,0.089153012196738,0.0701511087450055,0.10220041714768,-0.0996708787248253,1.01023627603959,0.104971446374659,-0.0895222580932152,-0.764284379770816,0.0313825723062609,-0.120103874888264,0.292230136061806
"YOR272W",15,"YOR272W",-0.0407081524647679,0.237936655155777,-0.0853244960255947,0.280943921737535,-0.124846872193055,-0.970316709835925,0.0637072187262096,-0.0916825316559647,0.0451119396328397,0.0291573620612264,0.0424324805231928,-0.0557051585385448,1.10172070634667,0.133253945663653,-0.0703489034432498,-0.493038769752203,0.0584250061668352,0.659481968992028,0.3372402192587
"YOR192C-C",15,"YOR192C-C",-0.00155382874655527,0.100140136580347,-0.110707546048304,0.106485806448655,-0.0659645581573314,-1.44599510887919,0.124981233092311,-0.0818907891100377,0.048026179536314,0.0517974689261315,0.0832393793395701,-0.15940985879856,1.25962410741955,0.128919154021813,-0.187382842488814,-0.958311668274236,0.046141325923696,-0.24006633243966,0.579379548562668
"YOR012W",15,"YOR012W",-0.00453404418987936,0.0957387045780036,-0.156580366373077,0.260308410056998,-0.155002432740752,-1.13022326159926,0.109017286180364,-0.145907473894488,0.157858781067046,0.0202664018442502,0.0337710007033274,0.396468054367374,0.665344692092179,0.125684307127503,-0.113945039286806,-0.39233509054063,0.0737587047700684,-0.323110928988282,0.578448069846896
"YOR283W",15,"YOR283W",-0.0214204758895416,0.264447732582625,-0.103575366376557,0.20752159247832,-0.152674395219546,-0.938839281728393,0.113771059746454,-0.103830962217763,0.00667011721339556,0.0628498464714225,0.0645884381905446,-0.0954880170545046,0.343742144317019,0.08312671208716,-0.118260768540987,-0.785716286609204,0.0584478522266159,-0.194896525515842,0.938052099996946
"YOL133W",15,"YOL133W",-0.0238154532882314,0.0663875730071462,-0.0777621989160715,0.299606914519448,-0.0932352995039912,-0.483077823529057,0.0792682359411313,-0.134902471034013,0.115665381446519,0.395182530110262,0.00632516023103742,-0.191572248318342,0.432261890273985,0.169793217567684,-0.102458430107539,-0.549474106048378,0.133517607483156,-0.121589472760194,1.05656724736887
