"","chr","tracking_id","X112_2","X112_0","X112_1","X115_0","X115_1","X115_2","X117_0","X117_1","X117_2","X123_1","X123_0","X123_2","X141_1","X141_0","X141_2","X152_1","X152_0","X152_2","X29_1","X29_0","X29_2","X50_1","X50_0","X50_2"
"1422",4," YDR322W",59.6635,77.1446,67.6783,100.3987,46.0384,59.4323,120.938,39.1471,50.4872,112.314,107.023,57.9397,56.3725,179.793,71.2751,56.4259,48.4193,68.1654,97.626,47.6222,47.3991,179.689,139.194,67.5857
"1423",4," YDR323C",24.733,16.438,28.4633,31.8076,34.1506,21.7839,36.0016,36.3335,18.9752,36.7655,33.525,28.8253,17.3403,20.633,16.1486,21.9312,28.0599,16.2924,27.1347,21.1955,17.1404,26.2842,32.0537,21.6431
"1424",4," YDR324C",17.9201,44.8291,9.32414,17.6715,14.3213,30.324,11.2159,16.8072,22.2606,18.567,17.9704,27.8881,18.6648,22.9953,34.4396,38.1274,28.3219,34.8838,18.1896,6.32356,31.2253,11.6452,9.42931,29.0861
"1425",4," YDR325W",6.52463,12.7867,6.51716,8.14542,9.72936,6.76287,5.61075,8.11445,7.73084,8.62048,7.13732,8.30156,6.86572,12.422,11.5167,10.454,11.776,12.5435,11.8901,5.98108,6.59954,10.11422,8.25927,8.67427
"1426",4," YDR326C",19.9522,24.5801,14.3638,13.2601,17.9856,18.7582,10.5657,15.3041,20.2602,14.7428,11.925,21.2507,20.2673,12.5035,23.6225,21.6492,18.4105,21.2993,18.0364,16.3598,26.8215,14.0163,12.2486,19.624
"1427",4," YDR327W",653.175,552.923,813.202,831.249,815.595,619.098,971.45,906.42,584.249,553.99,1105.38,733.593,696.938,783.912,670.458,602.759,798.05,512.111,583.195,1456.39,854.021,786.159,992.233,640.067
"1428",4," YDR328C",702.764,476.071,817.607,676.559,798.014,684.052,897.182,833.261,559.246,596.625,795.296,570.736,652.271,805.261,609.191,614.546,615.096,589.408,549.573,1140.24,711.202,828.506,836.042,529.411
"1429",4," YDR329C",92.8491,74.6936,233.975,140.687,202.045,90.094,180.066,225.196,93.029,137.218,135.634,94.3021,101.61,159.272,73.741,85.6257,81.1575,72.9104,142.008,155.973,94.6237,168.941,127.872,96.251
"1430",4," YDR330W",72.3524,57.4548,85.2247,61.5121,83.0737,65.9156,56.7569,91.7121,57.2432,50.3045,52.0766,59.4016,76.5392,69.8114,60.3865,78.1752,42.2652,58.2297,65.1114,84.7953,79.3364,81.2274,62.2199,69.7956
"1431",4," YDR331W",33.79,58.1194,63.9182,45.977,38.2395,36.8337,56.6172,38.2028,43.2995,65.3713,57.8258,44.7626,38.8181,36.0225,50.3655,29.9238,35.2761,51.5629,40.6731,62.1901,31.5148,52.7017,53.5755,37.98
"1432",4," YDR332W",25.8362,22.3713,35.7833,25.8721,26.637,26.8472,29.8113,24.7556,25.9889,28.4114,25.7148,26.4361,28.8129,20.7545,19.4467,26.4221,26.3681,23.4271,25.1049,23.8349,27.319,26.154,26.3558,28.9559
"1433",4," YDR333C",32.0079,44.0565,21.3413,32.4366,25.0607,38.7026,25.4807,21.6822,37.7508,34.1462,28.0506,32.5213,36.3245,28.7589,41.17,40.2797,38.1902,39.1263,37.6927,52.0299,47.2236,36.4731,32.2346,35.3841
"1434",4," YDR334W",11.7121,15.7571,20.4686,15.4676,24.8544,14.55,11.6259,24.4128,13.7321,13.4441,13.2186,14.2141,12.3705,22.6765,13.1607,15.2023,11.5658,13.9851,21.557,26.7649,20.2972,22.6026,16.5675,14.0548
"1435",4," YDR335W",47.1131,44.1867,47.5364,50.853,49.9564,49.752,43.2154,51.1648,54.5698,51.5999,47.0804,52.0378,56.7037,54.9615,47.3423,48.0768,38.0319,43.0599,58.8539,106.812,68.3129,67.2048,52.4607,52.0191
"1436",4," YDR336W",49.5095,39.7634,96.981,64.4837,59.5585,35.9805,68.9603,65.0852,37.3082,67.2602,65.4963,45.7374,54.2331,36.2004,32.7974,37.919,44.9994,34.3612,45.8677,48.9233,46.2674,51.9131,52.8844,48.6027
"1437",4," YDR337W",70.0926,93.318,78.7339,111.276,47.2056,86.315,122.128,50.9171,63.0599,110.713,99.2144,68.3311,60.5202,167.081,71.6239,72.2175,70.9209,82.3176,112.552,65.1668,65.9897,179.355,167.851,74.7679
"1438",4," YDR338C",30.163,23.9449,42.339,36.8921,41.9187,28.3105,37.4759,43.1661,27.0028,33.6412,33.9643,31.3641,31.9243,31.0405,20.8586,28.9768,26.3901,23.1092,29.5758,43.9983,24.4157,42.0397,44.7521,24.2069
"1439",4," YDR339C",169.561,264.795,163.321,145.185,140.976,221.063,139.31,137.566,194.037,139.779,145.545,174.025,184.236,118.786,223.16,182.705,244.153,188.511,149.985,136.242,331.11,103.073,156.215,187.283
"1440",4," YDR340W",3.46175,4.28829,1.80503,9.64239,7.77895,3.95294,5.17438,6.2961,5.31091,4.54261,0.5,5.44877,6.75886,5.05889,7.26988,3.60695,9.95377,1.439785,5.49951,0.5,6.12233,3.88946,7.43546,4.11667
"1441",4," YDR341C",128.719,294.618,42.5848,59.9594,61.9733,235.072,60.867,61.9521,167.937,70.7872,58.7533,112.965,191.546,127.254,331.166,191.86,175.053,300.246,97.7215,52.3083,265.166,52.0583,43.2055,202.88
"1442",4," YDR342C",121.633,100.822,264.304,917.37,72.215,66.4864,1029.69,158.127,57.0769,607.118,1407.73,85.2106,175.925,219.407,67.9513,10.751,30.4843,61.4088,43.4203,674.283,92.0875,129.456,362.998,150.939
"1443",4," YDR343C",30.7832,21.5379,296.534,1045.79,233.526,18.7731,633.586,123.761,16.0063,348.28,1573.24,25.8809,46.2987,300.531,9.78838,1.108969,8.92254,13.4554,183.222,1803.44,44.5795,541.052,899.403,67.1343
"1445",4," YDR345C",3814.23,2288.25,60.8007,319.713,212.347,2356.83,86.9864,114.122,2558.09,114.689,357.427,3155.28,2324.78,142.34,2073.93,2164.88,1921.44,1146.2,89.2888,1223.82,2358.29,162.535,1024.7,2861.62
"1446",4," YDR346C",148.588,227.578,127.687,149.041,103.643,163.549,129.241,79.7997,150.292,139.616,148.986,150.949,198.027,86.4838,185.342,147.396,147.062,218.69,94.9313,183.276,190.889,178.006,159.702,144.899
"1447",4," YDR347W",93.6887,113.223,115.642,128.743,73.977,110.263,151.062,69.6874,91.0104,144.744,146.87,96.4934,93.3477,174.673,107.224,91.0011,64.953,98.9023,155.275,111.211,81.4734,247.069,200.811,115.468
"1448",4," YDR348C",102.95,86.9956,33.972,76.3431,61.8816,94.7123,89.884,45.826,97.7734,108.955,83.4504,84.4908,95.9285,91.8787,87.447,82.9076,86.4483,93.1965,84.0583,117.12,70.9614,104.632,80.5211,85.6462
"1449",4," YDR349C",151.996,126.781,129.063,181.967,115.34,157.818,164.255,91.495,169.137,143.315,174.603,164.338,141.751,101.039,126.862,122.612,164.866,122.502,143.224,260.591,162.424,192.927,194.786,147.194
"1450",4," YDR350C",50.4014,47.69,90.1195,77.2886,56.2985,47.3727,83.7982,53.8022,52.0625,77.3821,67.2901,56.5477,53.6986,57.5982,49.9635,54.4192,57.9179,44.2251,57.668,47.6445,42.5018,78.2676,76.8514,47.7984
"1451",4," YDR351W",34.0481,34.4643,40.4391,33.973,24.8451,35.2029,30.7281,20.3153,34.5834,35.9674,25.4295,35.3053,34.014,24.4333,36.1229,36.2048,33.3156,31.5062,35.4666,25.805,29.5249,32.4708,29.124,28.9035
"1452",4," YDR352W",63.17,71.087,63.987,77.1037,78.6142,69.6941,93.8627,81.1167,60.9656,85.2414,86.4305,69.4944,54.9598,50.9046,78.8186,65.8329,75.3946,67.9007,73.5305,66.1008,67.2106,57.1017,64.8702,53.9027
"1453",4," YDR353W",632.656,704.203,191.318,439.714,461.065,931.002,319.618,417.232,834.809,337.817,423.132,770.209,588.5,288.778,755.742,1162.33,718.402,648.232,580.734,1398.84,1766.97,587.562,656.66,737.913
"1454",4," YDR354C-A",630.096,1094.88,448.638,631.706,905.092,649.818,573.766,853.5,524.953,529.338,410.428,728.8,682.799,729.027,1356.59,864.182,843.707,861.072,1046.93,323.614,858.571,185.248,204.636,1045.3
"1455",4," YDR354W",66.0729,105.158,57.3259,54.4551,116.256,101.462,60.726,96.0581,79.6048,83.5189,45.7006,48.6463,81.2506,83.2128,152.877,77.2939,63.8657,124.649,98.6213,32.9972,96.1006,32.1093,29.0947,92.4284
"1457",4," YDR356W",8.48096,16.474,8.31477,9.0541,13.5763,9.61071,8.94104,15.2509,10.04284,10.22097,8.89944,8.97349,5.73146,18.8961,12.7251,10.41296,11.5005,11.3683,15.9555,5.34061,7.02307,10.9443,9.79251,10.1104
"1458",4," YDR357C",891.813,335.81,1776.19,841.337,1041.12,476.856,984.201,1340.56,615.253,779.068,960.207,706.628,997.673,297.889,288.744,497.876,658.902,260.947,722.567,968.752,809.315,523.273,1063.98,674.59
"1459",4," YDR358W",80.0601,68.6809,123.395,91.186,97.1671,69.516,108.979,121.598,70.7367,77.0316,80.0883,66.6363,96.7736,86.9653,69.5191,67.1852,57.1068,68.1352,71.9253,95.2022,56.8141,72.6425,88.1398,73.4355
"1460",4," YDR359C",13.7264,21.6525,11.5473,14.7468,14.0245,16.2295,9.51209,13.3899,16.8361,10.10663,13.8168,16.7864,15.4667,19.8553,17.316,19.3062,11.9061,14.1523,20.9794,24.8561,14.079,19.8714,17.2174,19.397
"1461",4," YDR360W",12.0609,15.2872,7.85807,8.87086,15.6534,16.9733,6.07514,15.5829,18.5833,8.82827,9.30169,7.47557,10.45327,17.7559,18.851,18.0177,6.83666,11.0974,16.9794,26.9893,12.6923,17.6505,13.7351,13.5715
"1462",4," YDR361C",50.9364,117.759,67.0716,63.1786,49.8597,70.3756,58.6839,51.8434,45.5655,54.6789,56.1082,55.6748,58.4917,48.6062,89.9371,47.3589,62.8486,85.7581,58.9894,40.8303,84.0792,57.0984,56.64,59.4194
"1463",4," YDR362C",48.1776,36.6305,68.5196,65.1377,57.0917,47.1798,53.1603,49.4336,56.135,52.7921,68.2939,54.5722,41.617,35.467,32.5692,39.6349,54.8133,38.3084,54.7874,72.4764,46.7964,85.0278,78.3695,51.3569
"1464",4," YDR363W",43.0718,37.7626,30.0721,35.3713,34.4729,36.9942,37.3551,43.0139,41.9909,50.2336,31.4871,37.9494,55.0077,24.574,32.698,38.2631,34.7262,33.2379,37.023,32.8517,43.9181,39.4758,30.876,44.2291
"1465",4," YDR363W-A",1370.74,1144.14,2796.13,1461.66,2021.05,1268.81,1542.16,1694.75,1257.26,1075.92,1610.51,1330.85,1711.56,765.721,963.844,1375.85,1839.16,934.635,1116.35,1841.46,2275.84,963.547,1659.28,1190.36
"1466",4," YDR364C",39.1648,35.1828,48.6236,51.9089,45.6676,40.4548,47.1587,35.8766,38.1559,52.9325,50.8958,43.5,35.3407,39.0583,40.3853,40.402,40.716,34.1989,44.8309,46.7928,36.4046,51.8359,51.4144,36.2687
"1467",4," YDR365C",36.8369,87.6129,11.9638,30.5417,23.5185,51.9626,20.0725,20.6113,35.9048,24.5886,27.3451,39.8416,42.5289,25.8386,54.8146,54.6299,44.5892,67.8636,24.6252,13.9654,77.326,27.8259,18.9394,45.7544
"1470",4," YDR366C",597.335,378.618,467.95,214.626,370.392,507.681,204.068,347.016,654.25,307.815,235.523,610.071,668.22,66.0744,423.55,447.253,506.776,354.074,308.153,431.928,1128.65,242.732,283.593,605.046
"1471",4," YDR367W",123.92,166.771,102.257,151.711,114.011,116.575,154.623,131.536,107.283,121.418,166.66,122.479,123.289,118.054,164.821,131.138,104.618,140.191,127.434,106.611,132.539,106.068,124.446,103.046
"1472",4," YDR368W",397.19,273.184,398.372,372.384,380.873,399.333,372.656,445.196,365.995,261.711,342.926,341.402,399.369,191.759,323.393,648.639,359.881,261.476,246.959,535.839,567.835,265.453,357.698,301.867
"1473",4," YDR369C",16.3757,16.0391,13.5651,16.0936,16.4104,18.3604,11.2243,16.8805,21.7723,14.4966,13.2479,20.2143,20.9514,12.23,15.4671,22.7918,21.5442,15.3576,19.5614,17.8096,22.1549,16.3826,16.4118,15.5363
"1474",4," YDR370C",23.8827,27.9712,28.2039,19.9257,21.188,29.2751,21.2071,24.2696,24.8364,17.4332,17.5691,26.7637,25.3895,15.733,27.2237,31.7746,32.8425,30.6727,24.3578,19.4094,30.4206,16.7539,20.6984,27.9957
"1475",4," YDR371C-A",147.874,251.835,130.374,202.685,580.009,687.759,233.093,288.908,638.863,402.813,119.301,492.992,415.746,227.346,0.5,850.794,513.675,842.23,299.025,179.27,187.008,337.812,414.622,600.373
"1476",4," YDR371W",31.7503,35.3756,22.4351,15.9944,18.3936,30.2856,14.5175,14.2334,32.4411,13.5209,14.289,33.5701,37.4201,12.9744,29.9496,35.4679,32.2544,32.7877,13.2344,13.2689,29.3635,8.69835,18.4736,30.2251
"1477",4," YDR372C",180.88,207.13,270.178,182.008,183.69,157.403,202.244,172.88,162.011,243.714,193.152,176.705,207.408,157.643,231.521,197.639,192.965,252.383,133.313,124.378,209.237,161.547,142.831,159.915
"1478",4," YDR373W",211.685,215.643,503.239,346.093,308.575,250.432,373.496,298.159,247.781,343.79,336.797,256.979,258.652,177.307,185.284,255.75,357.297,195.324,222.882,275.561,296.561,215.836,325.448,251.071
"1480",4," YDR374W-A",224.721,158.06,459.73,197.031,371.954,165.09,211.843,333.661,169.117,258.374,241.499,168.745,216.941,113.221,157.103,166.021,202.921,196.813,209.371,118.866,192.302,155.728,231.913,162.753
"1481",4," YDR375C",43.9483,58.5826,52.5821,66.807,35.3346,51.4459,90.7111,38.8482,43.2112,67.9224,72.3659,46.0042,40.8956,75.7707,58.5995,41.2841,39.5949,52.1496,59.9344,34.6744,35.6781,88.7686,84.1219,52.7914
"1482",4," YDR376W",51.2488,55.47,58.821,74.7492,56.232,53.5354,70.8531,47.6968,50.7524,60.9544,78.818,50.5372,45.4265,57.4392,53.0135,49.2404,54.6286,57.7308,58.4591,56.9302,39.9895,79.7679,86.3626,46.6523
"1483",4," YDR377W",1887.04,1142.18,5170.97,7601.91,4563.99,1579.91,9967.71,4407.4,1960.71,5804.6,9156.52,2161.77,1429.9,5251.01,1286.91,1738.38,3380.44,969.987,4165.44,4087.88,1430.44,5305.85,6949.96,1618.43
"1484",4," YDR378C",981.828,996.776,997.568,775.021,772.264,762.32,878.75,739.306,700.618,760.049,880.912,667.952,1083.74,422.152,942.598,762.285,943.892,1117.08,751.97,1006.03,915.131,712.201,1019.17,784.346
"1485",4," YDR379C-A",374.898,280.821,2471.03,1604.07,1460.75,419.246,2282.4,2180.7,511.414,1269.77,1727.93,559.96,339.274,1323.04,313.593,366.111,468.632,193.669,1235.71,1828.21,401.125,1672.56,1936.41,411.844
"1486",4," YDR379W",32.5393,27.5564,22.7788,28.6003,33.9747,30.5748,24.0731,28.4679,31.8431,21.0983,25.3294,31.2758,31.9728,23.4582,33.2846,34.4078,33.6162,29.6729,28.6128,35.6099,32.6896,29.0378,30.5586,32.1269
"1487",4," YDR380W",22.1698,23.4334,44.5054,56.257,118.465,45.4353,18.1409,89.5054,33.7051,36.6833,36.6107,32.6292,15.3421,154.441,26.245,31.4086,64.6733,46.5936,95.8662,11.2015,5.91977,30.2982,23.3647,25.4624
"1488",4," YDR381C-A",488.103,209.746,1243.01,850.114,774.105,319.879,891.086,682.538,376.188,592.42,844.613,431.725,548.864,380.732,224.135,304.52,430.806,242.145,572.555,726.701,296.325,980.967,1211.17,418.116
"1489",4," YDR381W",431.08,706.721,880.188,447.132,794.388,401.947,481.006,629.766,306.013,392.1,465.781,326.518,463.918,580.911,670.366,374.161,440.577,569.482,439.094,198.141,492.016,181.672,295.916,388.638
"1490",4," YDR382W",4609.15,9226.29,1040.01,793.807,1809.1,4275.46,745.53,1121.95,2818.94,1401.81,1643.6,2391.86,3881.85,2758.73,10255.2,2677.51,4752.99,10290.9,1327.68,1238.16,4223.29,828.239,1560.51,3781.46
"1491",4," YDR383C",76.0564,61.9996,103.404,64.5006,93.6271,70.2356,82.7082,94.8746,79.2207,102.849,56.3319,73.4267,102.51,44.3531,62.9746,94.7722,101.985,66.7935,69.4883,27.2321,83.8052,26.484,45.8045,78.5516
"1492",4," YDR384C",30.5713,50.7828,33.6257,17.9046,70.2476,28.985,20.7076,115.899,36.117,11.4027,20.5746,31.7074,24.3303,279.638,37.553,23.1734,18.2247,31.511,40.7917,65.1908,31.1236,18.4239,22.5054,43.1497
"1493",4," YDR385W",91.8996,235.972,28.0307,42.1112,51.6851,102.962,39.6073,54.5163,79.9122,42.0708,48.5912,76.9119,82.0722,60.051,205.762,86.5096,85.9461,154.844,49.7187,35.1996,146.02,22.6115,27.6465,110.195
"1494",4," YDR386W",20.7352,19.0765,42.2356,32.5729,34.3595,23.7899,29.1747,35.2975,28.1939,27.4147,30.6946,27.0452,22.821,25.3575,15.7537,29.1794,45.6755,16.6749,41.2565,39.8782,30.5764,33.6759,34.4554,24.684
"1495",4," YDR387C",76.697,47.2747,57.2781,60.4305,56.6797,62.5907,78.3371,53.5886,68.8653,75.5765,71.0893,67.3248,76.7957,51.8583,51.5652,63.379,53.693,41.3872,52.8245,52.1591,91.7556,45.0135,58.9798,74.466
"1496",4," YDR388W",283.757,184.505,96.3576,91.8562,111.007,255.494,94.3917,130.701,242.308,101.241,102.562,205.874,281.692,201.164,279.707,217.326,114.156,182.344,117.521,279.481,323.78,116.701,108.87,243.704
"1497",4," YDR389W",42.1847,35.1972,75.0655,41.7141,46.6111,37.8904,35.8795,46.559,46.448,34.4347,35.5726,46.8876,34.5916,34.3502,33.2708,34.6655,49.3648,32.2655,43.5863,72.8795,44.3391,53.231,52.5857,37.2684
"1498",4," YDR390C",25.7226,56.3471,27.8513,33.6958,31.095,30.6034,31.9413,31.2038,34.9429,33.1768,28.0005,30.6439,34.9501,47.1966,44.1796,33.0583,40.9408,42.7142,38.8333,24.4582,31.7711,28.8106,30.1318,30.9172
"1499",4," YDR391C",389.471,188.984,207.059,371.115,256.88,293.48,234.866,161.045,315.689,195.9,377.917,366.364,456.532,180.105,255.158,278.441,334.205,295.549,171.184,479.175,315.155,329.858,501.013,318.121
"1500",4," YDR392W",69.8865,55.5068,111.489,94.8252,81.1455,70.8608,101.739,75.997,77.5953,91.139,94.7428,74.9234,79.1608,60.5012,62.8668,60.683,72.0192,61.1611,68.2137,100.889,64.3006,87.6269,96.8038,63.4589
"1501",4," YDR393W",31.0515,34.4527,47.8374,51.6045,46.4127,39.1838,61.6617,50.7325,36.1605,55.7881,49.4536,36.5895,42.6596,46.7733,31.4101,31.6956,36.9789,31.3308,56.9754,77.3544,55.8026,61.8295,64.7704,38.215
"1502",4," YDR394W",311.182,316.866,473.153,381.924,442.443,311.413,330.656,453.464,286.37,317.626,369.643,273.138,283.234,256.059,272.436,364.357,347.719,305.068,310.152,474.289,378.993,425.243,461.156,279.681
"1503",4," YDR395W",27.4357,67.8932,11.4895,27.3789,20.8227,37.8474,20.5311,18.7217,34.8902,28.5282,24.7601,32.5881,31.4984,34.2288,46.6133,43.8147,36.0104,52.0629,27.3319,36.4684,45.8809,26.0823,24.7436,37.7234
"1504",4," YDR396W",66.1606,75.5772,92.1179,86.4865,83.1415,66.6114,83.3246,66.2086,69.9878,59.9091,109.569,87.7708,85.2953,57.7165,68.152,55.5516,105.293,53.2178,56.2543,91.6134,89.2619,47.5591,89.4921,74.2007
"1505",4," YDR397C",329.622,274.745,459.274,303.952,405.242,241.228,273.55,341.524,260.69,328.457,377.284,281.215,384.839,267.461,267.237,322.785,341.119,299.107,295.817,289.682,340.208,250.169,331.051,304.599
"1506",4," YDR398W",52.78,86.2749,16.2792,40.4754,25.9896,68.4414,25.16,26.1191,61.7784,41.9436,46.3205,70.6374,41.5506,28.3917,65.8486,69.076,69.2696,75.2167,36.8265,17.1996,75.8547,27.5636,22.9673,57.4304
"1507",4," YDR399W",696.166,805.002,285.867,156.075,202.819,782.983,146.59,249.811,719.39,212.812,176.661,963.839,682.112,185.222,819.924,671.543,688.158,785.556,264.034,181.853,985.157,137.132,111.634,586.511
"1508",4," YDR400W",88.4193,107.774,33.5706,53.3318,45.6474,100.709,35.8948,28.4767,96.2883,60.5024,40.6905,90.2248,111.775,51.6115,89.749,71.4531,104.416,119.915,40.438,124.925,55.6805,37.9924,51.5513,74.9833
"1512",4," YDR404C",200.654,224.031,213.165,192.652,114.93,151.1,178.236,80.136,191.626,186.83,195.033,174.438,223.151,154.18,229.794,159.836,198.22,243.13,155.135,210.577,177.153,159.343,198.172,174.613
"1513",4," YDR405W",140.925,138.321,173.927,198.969,171.648,156.362,241.414,160.846,150.135,209.705,244.994,155.534,151.598,321.427,142.746,136.166,135.7,120.482,228.531,292.469,124.552,354.638,338.091,157.661
"1514",4," YDR406W",30.7343,21.7766,39.6172,40.7255,30.7774,21.4941,57.2363,35.123,21.8354,30.1812,45.2274,23.3165,26.9929,74.0919,30.7635,25.8558,15.7135,17.3045,39.0183,152.078,13.3664,52.4894,49.5146,28.5483
"1515",4," YDR406W-A",11.7027,14.8291,234.971,54.2923,83.0971,20.0909,115.424,38.8662,9.59855,46.3731,34.3652,26.238,36.0109,45.961,22.906,35.7558,7.00155,14.7188,25.0836,44.6653,14.6775,45.3718,55.5896,16.4599
"1516",4," YDR407C",8.57076,19.7901,5.61534,10.01794,11.0918,14.2662,6.96296,8.24157,14.1048,8.12445,9.31355,12.1918,8.28554,15.1761,19.3569,20.9362,16.213,18.7165,17.949,7.25182,11.9718,8.56847,7.57554,11.7633
"1517",4," YDR408C",283.547,284.217,327.796,174.763,227.953,302.504,222.281,244.186,352.501,189.121,238.345,336.127,306.735,280.598,347.233,167.323,311.816,340.076,284.811,297.34,410.604,336.25,220.03,320.76
"1518",4," YDR409W",20.3622,14.5149,9.55895,12.81,12.3753,20.1354,13.0573,10.7858,16.5372,13.0645,13.6555,17.0453,19.3185,17.3469,16.7618,21.6406,14.7572,16.7905,15.6366,18.8872,18.3601,16.7614,13.6101,19.3171
"1519",4," YDR410C",38.0567,41.9872,34.6001,27.4334,20.9182,37.9829,22.9522,17.2041,29.4621,26.7139,24.8119,41.147,50.204,14.0367,37.2447,38.5549,48.0555,39.8623,28.9325,49.8542,49.4699,26.7658,29.2823,34.3171
"1520",4," YDR411C",141.509,142.906,67.9676,82.5713,103.065,133.137,66.2529,95.6203,130.063,83.1258,92.9291,113.695,141.717,108.676,136.426,109.014,88.2253,164.672,76.5968,69.6111,120.145,67.8745,53.8655,117.033
"1521",4," YDR412W",14.7763,31.8037,13.5947,17.8876,9.09256,24.6168,15.4444,6.48684,14.6978,16.6061,19.0544,15.8349,14.8663,10.6517,18.4811,21.2834,18.2543,21.9481,11.5166,19.9383,18.5673,12.5034,18.2387,12.8337
"1522",4," YDR413C",114.14,142.308,94.3651,114.305,71.3435,155.606,87.6763,44.6683,118.415,110.753,105.194,111.98,115.414,68.4847,117.254,119.503,122.522,127.397,107.442,117.216,158.347,99.2841,99.1546,116.866
"1523",4," YDR414C",36.206,48.144,57.4597,35.0849,31.8636,35.5751,42.1125,22.1745,32.3636,38.1806,32.4815,31.1591,32.6383,20.717,53.3991,42.812,46.2615,44.875,28.404,24.5627,38.993,24.3364,23.1062,35.2198
"1524",4," YDR415C",36.8683,45.3249,25.1322,34.2713,26.8849,37.5304,38.2225,31.4242,41.087,36.8092,32.5057,41.1002,33.166,33.5236,51.1401,39.6509,28.427,43.1323,52.5078,54.2485,42.1039,41.4539,39.6229,32.434
"1525",4," YDR416W",12.224,19.7094,13.3202,16.0371,16.9132,19.3209,12.9971,17.3174,17.5166,16.3769,14.9486,19.8845,14.2498,13.5816,16.4247,19.3024,22.2304,18.38,19.358,21.6464,18.2892,18.4832,16.9436,17.6898
"1526",4," YDR417C",13.8154,37.5904,2.84685,10.24272,5.73592,3.60472,6.10399,4.84299,10.11278,2.92329,6.22468,8.6578,6.75298,6.33818,26.8777,5.15605,14.4097,27.5404,5.8944,4.80721,4.99364,7.94981,9.64621,2.66796
"1527",4," YDR418W",913.689,4611.78,500.095,541.068,834.486,1219.24,591.432,761.27,737.95,639.845,611.857,760.062,729.079,1050.56,4617.46,720.419,1303.41,4211.53,679.874,247.408,882.047,313.386,384.163,971.805
"1528",4," YDR419W",25.385,20.6184,43.7532,38.5386,33.5977,33.6279,36.6491,38.1622,28.9399,34.1727,35.3452,30.4982,23.9128,23.7791,24.5122,25.2953,28.7846,20.6094,33.9308,39.356,23.2752,40.311,35.7459,27.1375
"1529",4," YDR420W",7.88996,11.6709,13.6976,8.83349,10.9294,11.3673,7.98831,11.5383,12.7464,9.02034,8.60088,10.8366,11.0689,10.7469,12.0171,10.5133,9.2888,10.5368,13.7683,8.95497,12.0841,11.7762,8.28721,12.0763
"1530",4," YDR421W",32.9222,21.153,51.5324,56.7993,63.9212,32.1384,59.0982,66.8044,40.8555,52.1551,63.5108,43.2229,31.9853,35.9865,22.1415,32.7216,45.9915,21.8441,50.9366,72.0807,66.68,74.4986,70.364,33.4369
"1531",4," YDR422C",26.8901,26.9385,26.105,30.329,26.8264,26.1136,35.1742,27.2129,26.6845,32.7058,31.048,27.8693,24.767,33.6081,24.4206,24.57,17.2491,26.8175,31.5733,41.8162,21.97,35.0651,26.4974,24.6824
"1532",4," YDR423C",123.47,87.6189,65.4208,119.259,71.2394,139.379,111.594,96.4259,185.202,86.2713,105.717,154.9,140.419,44.6654,79.3202,142.952,101.554,47.1605,109.027,201.522,229.879,163.352,113.147,146.196
"1533",4," YDR424C",859.144,671.797,1080.06,922.014,1029.3,756.212,1268.18,1213.88,728.896,898.091,936.52,827.73,932.241,692.229,762.803,682.46,1062.56,700.415,741.382,702.476,999.171,489.312,718.533,728.57
