"","s1FC"
"YMR095C",-1.04311540576633
"YMR096W",-1.84409953928318
"YMR097C",0.489673963347543
"YMR098C",0.989201092941751
"YMR099C",-0.900689667863676
"YMR100W",-0.0160218640341266
"YMR101C",-0.459809047058867
"YMR102C",1.33989175026631
"YMR103C",0.494623760714999
"YMR104C",0.708860582571751
"YMR105C",0.824226529075237
"YMR105W-A",0.946589590862668
"YMR106C",-0.115684365702988
"YMR107W",-6.61994017039299
"YMR108W",-1.88771127210825
"YMR109W",0.60987305383597
"YMR110C",-0.559543805468975
"YMR111C",-0.114531256908544
"YMR112C",-0.0397649805206521
"YMR113W",0.15458847194644
"YMR114C",-0.284241929592268
"YMR115W",0.291853444523331
"YMR116C",-2.16422029448879
"YMR117C",-1.49718802779262
"YMR118C",-1.11018739014243
"YMR119W",0.757456661462742
"YMR120C",-3.34667976084904
"YMR121C",0.606600024393536
"YMR122C",0.828116111184971
"YMR122W-A",-1.50213497340558
"YMR123W",0.0219879340340076
"YMR124W",0.623617515999542
"YMR125W",-1.00357927994991
"YMR126C",1.37482558303176
"YMR127C",-0.0938169884267139
"YMR128W",-0.822220326976043
"YMR129W",0.369983707150351
"YMR130W",0.347453444326829
"YMR131C",-0.544569589921608
"YMR132C",-0.648046144110997
"YMR133W",0.468201998647094
"YMR134W",1.34878395536176
"YMR135C",0.773375138361118
"YMR135W-A",0.0924770481839935
"YMR136W",0.324554698920621
"YMR137C",0.216468740962851
"YMR138W",-0.294895836303141
"YMR139W",0.29870724360155
"YMR140W",0.985283999326283
"YMR141C",0.968531580996826
"YMR141W-A",0.240500591786839
"YMR142C",-1.13522863651777
"YMR143W",-1.66943265896612
"YMR144W",-2.53790028064082
"YMR145C",0.624786132092911
"YMR146C",-0.580084999421635
"YMR147W",-2.60661403850238
"YMR148W",-1.27228689665494
"YMR149W",0.652957878860124
"YMR150C",-0.97787720177641
"YMR151W",0.0402743218689864
"YMR152W",-0.537231134690948
"YMR153C-A",0.729216678868725
"YMR153W",0.229030308229409
"YMR154C",0.220695567054543
"YMR155W",-0.0595326102798264
"YMR156C",-0.552154020013403
"YMR157C",2.08656788444231
"YMR158C-A",-0.0324103405448285
"YMR158W",1.80998133840788
"YMR160W",-0.196747073943757
"YMR161W",-0.011487804745988
"YMR162C",-0.501784815842321
"YMR163C",-0.594856814164613
"YMR164C",-0.420688358585783
"YMR165C",-0.144055466846234
"YMR166C",1.51595906129014
"YMR167W",-0.0485089965166101
"YMR168C",-0.0471282899273801
"YMR169C",-0.336770305298817
"YMR170C",-0.275124116886181
"YMR171C",0.661977246382432
"YMR172C-A",-1.42645949629654
"YMR172W",-0.128818824467371
"YMR173W",1.24282317260233
"YMR174C",-3.00699539634165
"YMR175W",-6.30359567017276
"YMR175W-A",-5.21231396593652
"YMR176W",-0.175209741948264
"YMR177W",0.82359537117894
"YMR178W",0.569932915206445
"YMR179W",0.362735674687894
"YMR180C",-0.158003215916605
"YMR181C",0.603735792306368
"YMR182C",0.1840614049587
"YMR182W-A",1.05515246268235
"YMR183C",-0.633655666981726
"YMR184W",-0.760667990827402
"YMR185W",1.34527843082696
"YMR186W",0.213301769356907
"YMR187C",-0.00968815067785686
"YMR188C",1.66387093910686
"YMR189W",-2.32457259392106
"YMR190C",-0.269482507394828
"YMR191W",-1.46105318344806
"YMR192W",1.06406404096412
"YMR193C-A",0.833732737505796
"YMR193W",1.40883427530678
"YMR194C-A",0.993557832645745
"YMR194C-B",-1.35179323838282
"YMR194W",0.213650322942073
"YMR195W",-1.9240762771267
"YMR196W",-0.365231097893718
"YMR197C",-0.551868916113666
"YMR198W",-1.33988479797957
"YMR199W",-3.3744231421651
"YMR200W",-0.250646683106441
"YMR201C",0.490617201851992
"YMR202W",-0.828540455065158
"YMR203W",0.396754296268009
"YMR204C",-0.561270238970271
"YMR205C",-0.480315995019719
"YMR206W",-0.210396566674823
"YMR207C",-0.592093021574251
"YMR208W",-0.308287718469475
"YMR209C",-0.161894547561291
"YMR210W",1.31077807694305
"YMR211W",-0.831292458242443
"YMR212C",0.00262536494566317
"YMR213W",0.312997509513453
"YMR214W",-0.204975970491277
"YMR215W",-2.41828552177848
"YMR216C",0.53349225522974
"YMR217W",-1.10395232878947
"YMR218C",-0.680451960396638
"YMR219W",0.114000682314545
"YMR220W",-0.261502241750572
"YMR221C",-0.429480999078356
"YMR222C",-0.0524331696410069
"YMR223W",-0.210277076102146
"YMR224C",-0.207291890955516
"YMR225C",1.34685584861748
"YMR226C",-0.413890039133759
"YMR227C",-0.242128059506641
"YMR228W",0.955974087822265
"YMR229C",-1.11266917904631
"YMR230W",-1.15786567283761
"YMR230W-A",0.502469443593886
"YMR231W",0.347334723132874
"YMR232W",0.115750219585271
"YMR233W",-2.16894486302904
"YMR234W",-0.71033752970438
"YMR235C",0.0855700348799862
"YMR236W",-0.465152157788521
"YMR237W",0.189535417149457
"YMR238W",0.2552177836369
"YMR239C",-0.0151995470857547
"YMR240C",-0.100897825377826
"YMR241W",0.168694955811676
"YMR242C",-0.880039766527549
"YMR242W-A",2.02092158260131
"YMR243C",0.863718023417532
"YMR244C-A",-0.106024714203933
"YMR244W",-1.4453018913578
"YMR245W",-3.38438399276154
"YMR246W",-2.41879376024253
"YMR247C",0.145200859260536
"YMR247W-A",0.976898975656739
"YMR250W",0.117293753317618
"YMR251W",-0.545265076344987
"YMR251W-A",0.225393352104623
"YMR252C",0.453545079480807
"YMR253C",0.263725752657712
"YMR254C",0.00647855218073825
"YMR255W",0.464645215620508
"YMR256C",-0.291042003268388
"YMR257C",1.58906534181501
"YMR258C",0.980692615354404
"YMR259C",0.412527240799972
"YMR260C",-0.641873775108957
"YMR261C",1.16903942042157
"YMR262W",0.477775080895649
"YMR263W",0.0855540300504626
"YMR264W",-0.328784104770612
"YMR265C",1.67937341566076
"YMR266W",0.62514083933201
"YMR267W",-0.250702328189274
"YMR268C",-0.0996962635081687
"YMR269W",0.8005677692413
"YMR270C",-0.0535074815034461
"YMR271C",0.455603888719533
"YMR272C",0.921293985304427
"YMR272W-B",0.616989443368351
"YMR273C",-0.343039108221011
"YMR274C",0.287374251451231
"YMR275C",1.24262350122142
"YMR276W",-0.562434914677655
"YMR277W",0.0230697078613154
"YMR278W",0.174826596406056
"YMR279C",0.458641147958353
"YMR280C",0.49613588572388
"YMR281W",0.755418676112373
"YMR282C",1.16128083109164
"YMR283C",0.547247431943316
"YMR284W",0.739077413292592
"YMR285C",0.571726587840533
"YMR286W",1.12331135657642
"YMR287C",1.30498161478392
"YMR288W",0.612118109251305
"YMR289W",-0.314691640899212
"YMR290C",-0.970019830250884
"YMR290W-A",-1.29047061661386
"YMR291W",1.27915279978777
"YMR292W",0.187390093238844
"YMR293C",1.6182807426962
"YMR294W",0.0878578345018167
"YMR294W-A",-0.481377792966814
"YMR295C",-0.801842324641151
"YMR296C",0.425875261788402
"YMR297W",-1.11122500383824
"YMR298W",0.595337813660313
"YMR299C",-0.595461355879286
"YMR300C",-0.187504280045491
"YMR301C",-0.432654907417409
"YMR302C",0.565229373093291
"YMR303C",-7.10808106880865
"YMR304W",-0.468790012985115
"YMR305C",-3.15814062822843
"YMR306C-A",-1.40844529667101
"YMR306W",0.0856133277480191
"YMR307W",-1.78581465873701
"YMR308C",-0.48834585857625
"YMR309C",-0.488226719126808
"YMR310C",-0.485002477597393
"YMR311C",-0.0711164400091308
"YMR312W",-0.7669747183835
"YMR313C",1.18818478362675
"YMR314W",-0.308104320532921
"YMR315W",1.17112918513903
"YMR315W-A",0.87106819781227
"YMR316C-A",0.0236756722907218
"YMR316C-B",0.166562903541273
"YMR316W",-0.598261838314811
"YMR317W",0.125090688415082
"YMR318C",0.5866086794554
"YMR319C",-0.215373096189487
"YMR320W",3.23621807731781
"YMR321C",0.164972541909107
"YMR322C",-0.938387112961875
"YMR323W",-0.978927298247381
"YMR324C",2.30349020769938
"YMR325W",2.38910272015584
"YNL001W",0.300954109473696
"YNL002C",0.090705930372796
"YNL003C",-0.232902538742638
"YNL004W",-0.450578349360117
"YNL005C",0.626971209287768
"YNL006W",0.34966412813161
"YNL007C",1.12043025392027
"YNL008C",-0.161246792599369
"YNL009W",-3.63242323377066
"YNL010W",-0.555157804460475
"YNL011C",1.1908714654149
"YNL012W",0.148766288653623
"YNL013C",-1.21632861253241
"YNL014W",-0.767377727406904
"YNL015W",-1.43758426595089
"YNL016W",-0.200586311087119
"YNL017C",-1.63508296131482
"YNL018C",-1.56835346113019
"YNL019C",-1.11874098482821
"YNL020C",0.273375154791559
"YNL021W",0.914264629569359
"YNL022C",0.44358545250612
"YNL023C",0.26379310550259
"YNL024C",0.00515917276015007
"YNL024C-A",0.168143197138945
"YNL025C",0.876404523524033
"YNL026W",-0.0523960649112802
"YNL027W",0.0975095295924914
"YNL028W",0.201590463532142
"YNL029C",0.726727143798321
"YNL030W",-1.30079109814541
"YNL031C",-0.681777537403092
"YNL032W",0.402431223353345
"YNL034W",-0.2743452816785
"YNL035C",0.3500312718852
"YNL036W",-0.441558122716341
"YNL037C",1.13346325891548
"YNL038W",0.493980136384906
"YNL039W",0.414601956036632
"YNL040W",-0.815340124605335
"YNL041C",0.0136234087924689
"YNL042W",1.12157399912164
"YNL042W-B",-0.483178435885142
"YNL043C",-0.76285604679197
"YNL044W",-0.934794204608169
"YNL045W",0.0102668795409201
"YNL046W",-0.650081845595206
"YNL047C",0.176341761465841
"YNL048W",-0.0768153559608213
"YNL049C",1.26741810949727
"YNL050C",0.154617526449019
"YNL051W",0.0267141581736961
"YNL052W",-0.848399448063067
"YNL053W",0.355005879119068
"YNL054W",0.14291900125901
"YNL054W-B",-0.251787313801109
"YNL055C",-0.874054114899219
"YNL056W",0.0893557899137098
"YNL058C",-1.76300632669069
"YNL059C",0.425821385561122
"YNL061W",-0.875001204868595
"YNL062C",-0.768380302615089
"YNL063W",0.612630774433561
"YNL064C",-0.0292169783327736
"YNL065W",2.21402310039869
"YNL066W",-1.00960268824891
"YNL067W",-1.70599184085118
"YNL067W-A",-1.97155786767829
"YNL068C",-0.666486974391928
"YNL069C",-1.37032696154544
"YNL070W",0.650726894709972
"YNL071W",-0.108176680839718
"YNL072W",0.868885026061821
"YNL073W",2.30358820287279
"YNL074C",1.26543255298942
"YNL075W",-0.396921650124447
"YNL076W",0.564398930555442
"YNL077W",0.178108478384243
"YNL078W",-0.6829508865495
"YNL079C",-0.220709098972357
"YNL080C",0.776063027370048
"YNL081C",1.3516870391468
"YNL082W",-0.847232603118835
"YNL083W",0.678692266394686
"YNL084C",0.177116169165368
"YNL085W",-0.263121626419243
"YNL086W",-0.413948404927178
"YNL087W",0.269394524271158
"YNL088W",-1.37360819406395
"YNL089C",-0.0532471937625861
"YNL090W",0.0629219729525925
"YNL091W",-0.54377946450817
"YNL092W",0.115068154042687
"YNL093W",-0.505837296826147
"YNL094W",0.247814419772109
"YNL095C",0.348182200150786
"YNL096C",0.0522820510989012
"YNL097C",0.0883842520220733
"YNL097C-B",0.332832715944523
"YNL098C",0.304638408501081
"YNL099C",0.961244172663408
"YNL100W",-0.109387409255328
"YNL101W",0.71384365898371
"YNL102W",-1.49576774410344
"YNL103W",0.696987079848576
"YNL103W-A",-0.506383619800308
"YNL104C",-1.48771752095693
"YNL106C",0.586301701762118
"YNL107W",0.889465948037731
"YNL108C",1.13082310771625
"YNL109W",2.33250707031816
"YNL110C",-0.534758899578963
"YNL111C",-0.577793666566108
"YNL112W",-1.28860836107335
"YNL113W",0.192479071033793
"YNL114C",NA
"YNL115C",0.326457406861268
"YNL116W",-0.0680870769102695
"YNL117W",-0.992609862253336
"YNL118C",0.358394252459361
"YNL119W",-0.102167823068071
"YNL121C",0.106827696455183
"YNL122C",0.464875770899923
"YNL123W",0.65427629090459
"YNL124W",0.0130841398915861
"YNL125C",-0.159384218198087
"YNL126W",-0.973720731459917
"YNL127W",-0.226432524817229
"YNL128W",0.228139137267611
"YNL129W",-0.0432201645835527
"YNL130C",-0.539482744538213
"YNL130C-A",-0.873087667059026
"YNL131W",0.48532063668744
"YNL132W",-0.846697230450984
"YNL133C",0.25326006611169
"YNL134C",2.42760142323323
"YNL135C",-2.14441528071824
"YNL136W",-0.0112041815333139
"YNL137C",1.62022996257253
"YNL138W",-0.363746537502406
"YNL138W-A",-0.512062064177962
"YNL139C",-0.145538339623458
"YNL141W",-0.372674531588182
"YNL142W",-1.00505039336116
"YNL143C",0.0825480946353617
"YNL144C",1.28346108352588
"YNL145W",1.02532967611183
"YNL146C-A",2.65884374000091
"YNL146W",0.840958209268625
"YNL147W",0.564200913864777
"YNL148C",-0.913898031555545
"YNL149C",-1.0567895958832
"YNL150W",-0.380611843182935
"YNL151C",-0.806824541196059
"YNL152W",0.963574905525253
"YNL153C",0.144936283183226
"YNL154C",0.290196327393966
"YNL155W",0.411467290757638
"YNL156C",0.575314074704987
"YNL157W",0.290623087499481
"YNL158W",0.233642361207592
"YNL159C",0.671585355735496
"YNL160W",-2.05265900003974
"YNL161W",-0.250830025389395
"YNL162W",-0.601915284352107
"YNL162W-A",-0.462174444600967
"YNL163C",-0.0189801957570586
"YNL164C",0.0788408536729532
"YNL165W",0.440638137054597
"YNL166C",-0.316669744670189
"YNL167C",0.984340271098073
"YNL168C",-1.04663354700726
"YNL169C",0.777396754491422
"YNL170W",0.415849139936159
"YNL171C",1.42754271028205
"YNL172W",-0.275424730796368
"YNL173C",-0.857925461448955
"YNL175C",0.0223715435194343
"YNL176C",0.17083597399814
"YNL177C",1.3483145741724
"YNL178W",-1.50706924236255
"YNL179C",-0.401109262876842
"YNL180C",-0.436387139362928
"YNL181W",-0.16997980796917
"YNL182C",0.339594200189978
"YNL183C",0.815561185329847
"YNL185C",2.02395374093256
"YNL186W",0.494561623306914
"YNL187W",0.14024167806302
"YNL188W",-0.788711616440489
"YNL189W",-0.458367230682194
"YNL190W",1.11082124665438
"YNL191W",1.75704683905924
"YNL192W",-0.242066766037727
"YNL193W",1.18747734688027
"YNL194C",-0.202053224599907
"YNL195C",-1.20655875316162
"YNL196C",0.218633286424304
"YNL197C",0.144756646318944
"YNL199C",0.419260177269059
"YNL200C",-1.16594484580452
"YNL201C",0.307422916401305
"YNL202W",-7.47343922849421
"YNL203C",1.07058194760069
"YNL206C",-0.41741765587505
"YNL207W",-0.172052513012765
"YNL208W",-0.75422873957921
"YNL209W",-1.72561283630634
"YNL210W",0.800208271199495
"YNL211C",0.644288573043495
"YNL212W",0.573305548878933
"YNL213C",0.924872685401088
"YNL214W",0.0876623063493635
"YNL215W",0.149879738797433
"YNL216W",0.407197579366768
"YNL217W",1.02605991773072
"YNL218W",0.355869974692676
"YNL219C",0.545383272658135
"YNL220W",-0.806610853126444
"YNL221C",-0.315601648523814
"YNL222W",-0.079948438060392
"YNL223W",0.232196060308212
"YNL224C",0.10236859927765
"YNL225C",-0.258371239862972
"YNL226W",0.863025038550354
"YNL227C",0.138408562274301
"YNL228W",2.42752945533842
"YNL229C",0.243850477420306
"YNL230C",0.653466869733689
"YNL231C",0.779583127951142
"YNL232W",0.141158592200007
"YNL233W",-0.968057792440195
"YNL234W",2.29965108994923
"YNL235C",1.73459574904948
"YNL236W",0.895875995130831
"YNL237W",-0.0801376824647143
"YNL238W",0.88174565286502
"YNL239W",-1.67015070115488
"YNL240C",0.946855287902569
"YNL241C",0.992242445162437
"YNL242W",0.65423442301024
"YNL243W",0.0974092273714988
"YNL244C",0.315086797696602
"YNL245C",-0.226042290125097
"YNL246W",-0.912113768191576
"YNL247W",-0.968237786696954
"YNL248C",-1.16811726245835
"YNL249C",0.237212250524162
"YNL250W",-0.276800520777998
"YNL251C",1.06625162280873
"YNL252C",0.687239353453778
"YNL253W",-0.614702956044683
"YNL254C",-0.114365539048945
"YNL255C",-0.971804055816667
"YNL256W",0.0103349521258806
"YNL257C",-0.572222619999101
"YNL258C",-0.175674357812511
"YNL259C",0.0220958722525485
"YNL260C",1.03632703662725
"YNL261W",0.335624616399733
"YNL262W",-0.958245998619617
"YNL263C",-0.976238477593842
"YNL264C",1.69535893728206
"YNL265C",-0.0635124483496726
"YNL266W",0.898181122448743
"YNL267W",-0.273638535442791
"YNL268W",1.19822596082354
"YNL269W",-0.0360134099158236
"YNL270C",-0.51571124196597
"YNL271C",0.582386777860564
"YNL272C",0.0567162995012328
"YNL273W",-0.272361088192159
"YNL274C",1.05346295994569
"YNL275W",0.777859427936976
"YNL276C",2.95573741436838
"YNL277W",2.50883154982482
"YNL277W-A",0.276958144875434
"YNL278W",0.112842423429866
"YNL279W",-0.591537048136271
"YNL280C",-1.17688013040735
"YNL281W",-0.0243906417489954
"YNL282W",-0.809049149850567
"YNL283C",-1.76854278900585
"YNL284C",1.46422443001395
"YNL284C-B",-1.01498132371118
"YNL285W",-1.56230991460985
"YNL286W",-0.371475577585845
"YNL287W",0.173322815090416
"YNL288W",0.38524107203215
"YNL289W",-2.33492921815834
"YNL290W",-0.348615690615904
"YNL291C",0.367319477017988
"YNL292W",-0.454368566802314
"YNL293W",0.607470532102318
"YNL294C",0.695670568735796
"YNL295W",1.19269415593421
"YNL297C",0.277848822747883
"YNL298W",-0.296370871597925
"YNL299W",1.10374148288322
"YNL300W",-3.92984435595748
"YNL301C",-0.541588210627405
"YNL302C",-1.24731373178528
"YNL304W",0.543146139369744
"YNL305C",-0.112829344188307
"YNL306W",0.655073319759146
"YNL307C",-0.39514475474421
"YNL308C",0.445894781189778
"YNL309W",-0.537026225319353
"YNL310C",-0.255790988124789
"YNL311C",0.391996161069208
"YNL312W",-1.24788949689597
"YNL313C",-0.754926557182972
"YNL314W",-0.367518492431986
"YNL315C",0.779505643270123
"YNL316C",-0.622020268288069
"YNL317W",-0.141846765204779
"YNL318C",-1.14672374580146
"YNL319W",0.864849704598097
"YNL320W",-0.103946067257341
"YNL321W",-0.664351123935458
"YNL322C",-0.00548784954536915
"YNL323W",0.204262602451223
"YNL325C",-0.988122193299976
"YNL326C",-0.484679684766717
"YNL327W",-1.77236422508285
"YNL328C",-1.15721510107525
"YNL329C",-0.320711880790019
"YNL330C",0.25475222854456
"YNL331C",-0.497899938918202
"YNL332W",-3.19122569845196
"YNL333W",-2.59577960473522
"YNL334C",-1.5762506224937
"YNL335W",-2.34699835506646
"YNL336W",2.01710744600532
"YNL337W",2.42746734428613
"YNR001C",0.691241619175401
"YNR001W-A",3.68013106905167
"YNR002C",-3.07276438110257
"YNR003C",-0.648991097820154
"YNR004W",0.494197340434628
"YNR006W",0.497117874702382
"YNR007C",0.477275169409903
"YNR008W",0.696364070466845
"YNR009W",-1.14426152635328
"YNR010W",-0.38617982842679
"YNR011C",0.184367443057541
"YNR012W",0.261391262209685
"YNR013C",-0.59219511461515
"YNR014W",3.41559133893926
"YNR015W",-0.132564139560581
"YNR016C",-0.219635276096945
"YNR017W",1.17608659251852
"YNR018W",-0.1453837419165
"YNR019W",0.852218804245331
"YNR020C",1.12165636387217
"YNR021W",-1.37215668869852
"YNR022C",1.07259543921831
"YNR023W",0.270401667433906
"YNR024W",-0.423651391975605
"YNR025C",-0.44475529545576
"YNR026C",-0.232741287695504
"YNR027W",0.74697662896247
"YNR028W",-0.266119167510148
"YNR029C",-0.863621354616982
"YNR030W",-0.338962065174205
"YNR031C",-0.1508732692933
"YNR032C-A",-0.69448069093112
"YNR032W",0.403557039257164
"YNR033W",1.23875386641531
"YNR034W",1.01934003957057
"YNR034W-A",-0.904281582070191
"YNR035C",-0.504551368108283
"YNR036C",0.332938098847983
"YNR037C",1.44683563399839
"YNR038W",-0.292206551519715
"YNR039C",0.459542172734369
"YNR040W",1.24757110902831
"YNR041C",1.23851283961949
"YNR043W",0.029852844725063
"YNR044W",0.108804628894084
"YNR045W",0.905084170614173
"YNR046W",0.318318457256565
"YNR047W",0.837040670953072
"YNR048W",0.553114871265293
"YNR049C",0.142888916522535
"YNR050C",-1.38130185512623
"YNR051C",1.4549579251437
"YNR052C",0.905916436399056
"YNR053C",-1.01717479139654
"YNR054C",-0.387012512642241
"YNR055C",0.198831579263786
"YNR056C",0.764124964345452
"YNR057C",-1.7816837528984
"YNR058W",-1.62704978041237
"YNR059W",-0.663251164390579
"YNR060W",-0.472628944765006
"YNR061C",0.354286477997434
"YNR062C",0.784685802258008
"YNR063W",-1.16897012117228
"YNR064C",-1.48333963909824
"YNR065C",0.0296786491529779
"YNR066C",-0.287156533612922
"YNR067C",-1.07315999776681
"YNR068C",0.397463439677905
"YNR069C",0.626116605726662
"YNR070W",0.674946257752913
"YNR071C",3.59005129816624
"YNR072W",0.296601224156094
"YNR073C",3.994659134253
"YNR074C",1.04583493702425
"YNR075C-A",0.857723519889447
"YNR075W",1.07524181784931
"YOL001W",0.908549286197347
"YOL002C",-0.352513176517284
"YOL003C",0.202878506445916
"YOL004W",0.107931715832105
"YOL005C",-0.895764280670676
"YOL006C",0.564343348663298
"YOL007C",-1.74465028303322
"YOL008W",0.193349821437319
"YOL009C",0.14402936900429
"YOL010W",0.0931162410903075
"YOL011W",-0.0137292317845158
"YOL012C",-0.668404244868444
"YOL013C",0.918843184553166
"YOL013W-A",2.25875151556942
"YOL013W-B",0.373579733203005
"YOL014W",1.81679408357602
"YOL015W",2.634715974267
"YOL016C",0.404838089662323
"YOL017W",-1.31656482296564
"YOL018C",-0.0381540357501066
"YOL019W",-3.09618436308123
"YOL019W-A",2.38923487762714
"YOL020W",-0.492425032598968
"YOL021C",0.0362433585335868
"YOL022C",0.0143084649022654
"YOL023W",2.31902294185361
"YOL024W",0.7316337708225
"YOL025W",-0.171420708633399
"YOL026C",-0.713854730261191
"YOL027C",0.253738245978293
"YOL028C",0.841514231627531
"YOL029C",0.662921011621114
"YOL030W",-0.574063816170582
"YOL031C",0.055113957408933
"YOL032W",-0.154967303442585
"YOL033W",0.834446499091347
"YOL034W",-0.132169447482481
"YOL035C",0.354994344007123
"YOL036W",0.555461541946678
"YOL037C",1.34338946472707
"YOL038C-A",-0.491458833562387
"YOL038W",-1.07514065745864
"YOL039W",-1.64914058904613
"YOL040C",-1.44249548069056
"YOL041C",0.0737695317655983
"YOL042W",0.353800870708884
"YOL043C",0.201736080094491
"YOL044W",-0.76279929459202
"YOL045W",1.9054922892738
"YOL046C",1.66052608943186
"YOL047C",1.46255808036667
"YOL048C",0.571801289104781
"YOL049W",-0.124976853571852
"YOL050C",-1.43752717060481
"YOL051W",-0.424358152631859
"YOL052C",-0.22714673100294
"YOL052C-A",-4.72455973852009
"YOL053W",0.114874065114699
"YOL054W",-0.613421300227041
"YOL055C",-1.05901724097439
"YOL056W",1.34202228777967
"YOL057W",-0.562362186810087
"YOL058W",-2.01735307796328
"YOL059W",-2.29157753251807
"YOL060C",1.51808683319408
"YOL061W",-0.359965791796605
"YOL062C",0.388223689171684
"YOL063C",0.417191218531061
"YOL064C",0.317469704039311
"YOL065C",0.0567748285000411
"YOL066C",-0.291762129197975
"YOL067C",0.277775634674889
"YOL068C",0.624741426551598
"YOL069W",-0.74675572734714
"YOL070C",-0.957330512648808
"YOL071W",0.541946709552357
"YOL072W",0.31464071579294
"YOL073C",0.351311665357615
"YOL075C",0.13345431863182
"YOL076W",-0.85789159389482
"YOL077C",-0.920782469688509
"YOL077W-A",-0.0734413853172161
"YOL078W",0.559530661605356
"YOL080C",0.231419377506789
"YOL081W",0.261590057057669
"YOL082W",-0.760483342857818
"YOL083W",-2.95616624096439
"YOL084W",-2.28660013245859
"YOL085C",3.86571939764504
"YOL085W-A",-0.532970151046605
"YOL086C",-1.84150613005986
"YOL086W-A",0.660574342374911
"YOL087C",0.919769174967262
"YOL088C",-1.49068642510682
"YOL089C",-0.376655662393966
"YOL090W",-1.56707214521903
"YOL091W",-0.0482860069931839
"YOL092W",-0.722304820767999
"YOL093W",-1.68471536014106
"YOL094C",-1.00437819613621
"YOL095C",0.492308675591803
"YOL096C",0.649050735539787
"YOL097C",-0.441446503701028
"YOL097W-A",0.237727617957458
"YOL098C",-0.234320386298811
"YOL099C",1.30404982708937
"YOL100W",0.588993265996789
"YOL101C",0.377241830289391
"YOL102C",-1.9833317463971
"YOL103W",-0.017372037483767
"YOL104C",1.36863903653571
"YOL105C",0.720991204829073
"YOL106W",0.24621073111801
"YOL107W",-0.489172736224701
"YOL108C",0.591594000839298
"YOL109W",0.428943821243508
"YOL110W",-1.54470169529794
"YOL111C",-0.701699165565146
"YOL112W",0.317878603155465
"YOL113W",-0.0114861669538839
"YOL114C",1.55616456600862
"YOL115W",1.0272524527294
"YOL116W",0.385830920572319
"YOL117W",0.0332446645079776
"YOL118C",1.5376851793858
"YOL119C",0.572544300951867
"YOL120C",-1.87645547847591
"YOL121C",-1.05222567741634
"YOL122C",-0.0158414448665965
"YOL123W",0.820731181581743
"YOL124C",0.280139536440342
"YOL125W",0.0448127204348493
"YOL126C",-2.47568038530092
"YOL127W",-1.12688233758383
"YOL128C",0.514812044661699
"YOL129W",-0.0306328725271305
"YOL130W",1.58640456616193
"YOL131W",0.857633453323959
"YOL132W",1.24847539983777
"YOL133W",-0.0347025216691829
"YOL134C",0.390420098306403
"YOL135C",0.236306306440341
"YOL136C",3.13285441140936
"YOL137W",0.226176645345948
"YOL138C",-0.116977737245988
"YOL139C",-0.412998479553912
"YOL140W",0.194804995000028
"YOL141W",-0.179021980432063
"YOL142W",0.444722602445658
"YOL143C",-0.977854903658796
"YOL144W",-0.641693302247055
"YOL145C",-0.413839044024597
"YOL146W",-1.06551759225874
"YOL147C",-3.63895006694104
"YOL148C",0.225871741636507
"YOL149W",-0.857488480867869
"YOL150C",-2.05283192222677
"YOL151W",0.748208615149726
"YOL152W",2.71127101224101
"YOL153C",0.376518828736774
"YOL154W",-0.396337983731022
"YOL155C",-0.512630206732616
"YOL155W-A",-6.01804716052641
"YOL156W",0.0131377703690521
"YOL157C",1.24146016672969
"YOL158C",0.310958566938513
"YOL159C",-0.244779517064379
"YOL159C-A",0.195516407857781
"YOL160W",2.0328757174171
"YOL161C",1.7151769292188
"YOL162W",-0.658667598251335
"YOL163W",-1.38895351326018
"YOL164W",0.065068719456688
"YOL164W-A",-1.48890203092183
"YOL165C",-4.37369097967076
"YOL166C",-1.80120433555802
"YOR001W",-0.477021894410166
"YOR002W",-0.64139045165323
"YOR003W",-0.705951162529456
"YOR004W",0.197976462780305
"YOR005C",0.133461005523369
"YOR006C",0.060885352036729
"YOR007C",-0.501282430872365
"YOR008C",-0.447931996412279
"YOR008C-A",0.255487226132664
"YOR008W-B",0.404137678080561
"YOR009W",0.328315704908403
"YOR010C",0.996418173620985
"YOR011W",-0.712110960501516
"YOR011W-A",1.51878620387827
"YOR013W",0.148747762511293
"YOR014W",0.408956979269847
"YOR015W",0.302792766926833
"YOR016C",-0.889231745773451
"YOR017W",0.641583417781163
"YOR018W",1.27509116977742
"YOR019W",2.65890048328236
"YOR020C",0.833043562865919
"YOR020W-A",-0.330048966618129
"YOR021C",0.983868602170806
"YOR022C",0.092438997156406
"YOR023C",1.06578027031848
"YOR024W",-2.21059534363832
"YOR025W",-1.35292816904292
"YOR026W",-0.017463256701452
"YOR027W",0.270433015152771
"YOR028C",-1.89782705677934
"YOR029W",2.30362556230213
"YOR030W",1.19715223349513
"YOR031W",0.100093837874127
"YOR032C",-0.182537120398109
"YOR032W-A",1.81581137628125
"YOR033C",0.559539300410415
"YOR034C",0.208525981209827
"YOR034C-A",-0.0119353797579869
"YOR035C",0.165555433612437
"YOR036W",-0.875452166658811
"YOR037W",-0.0892929113274248
"YOR038C",0.10225444259858
"YOR039W",-0.383556603741873
"YOR040W",-2.114043021788
"YOR041C",2.39942743860271
"YOR042W",-0.571328910417259
"YOR043W",0.709576214117244
"YOR044W",0.314236482082214
"YOR045W",0.751614465737378
"YOR046C",-0.689026378701839
"YOR047C",1.42901042980701
