"","Holly_59A","Holly_59B","Holly_59C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YLR225C",343.931925567715,262.635519244744,308.000239651594,305.775126770144,309.427257514703,262.829448820859
"YLR226W",119.902873133699,133.749569985749,192.08617096551,147.361506877178,143.393119336082,161.20206194346
"YLR227C",262.944897223023,252.908277791235,284.817425914377,274.829210325937,227.24874467882,220.776737009521
"YLR228C",576.375214712867,678.475091382255,589.505835032083,550.39522818626,711.934259159846,655.321425726675
"YLR229C",918.203581102798,896.12211890452,752.889474703897,941.640028945167,850.296040975364,762.789467022315
"YLR230W",180.90608928944,94.8406041717131,92.7312549488671,185.675498665244,88.8869628633023,137.839444270495
"YLR231C",668.931818535372,474.203020858566,320.143618275851,678.599739169405,540.86878346066,400.668893091354
"YLR233C",362.863958167772,408.54414104738,422.810364826382,365.456537055401,384.897320323168,403.00515485865
"YLR234W",61.0032161557414,96.0565093534017,79.4839328133146,55.9973726133276,128.299106774389,112.140564830233
"YLR237W",924.51425863615,1167.26897442108,1052.05816626512,988.058903611478,1172.30164229148,1256.90883080553
"YLR238W",278.721591056405,254.124182972924,247.283346530312,339.668273351895,264.983776083052,254.652532635321
"YLR239C",274.514472700836,363.5556493249,770.552570884633,309.459164442074,349.677957679218,367.961228349202
"YLR240W",500.647084312637,632.270694478087,597.233439611156,495.134663107318,506.487977070138,582.897310940482
"YLR241W",884.546634258251,845.054101273598,969.26240291792,839.960589199914,901.447972434434,904.133303943754
"YLR242C",212.459476956203,211.567501613822,185.462509897734,216.621415109452,186.998044514306,217.272344358577
"YLR243W",374.433533645585,286.953622878517,262.738555688457,359.562076780314,302.718807487284,313.059076817734
"YLR244C",745.711728524494,789.122462915921,895.298187661086,627.760019296778,782.372984447746,800.169655299059
"YLR245C",64.1585549224177,69.3065953562519,104.874633573123,58.9446027508712,79.6628440756012,82.9372927390265
"YLR246W",664.724700179803,638.350220386531,535.412602978578,769.227065898869,675.037784009041,574.720394754945
"YLR247C",1140.12907435903,1428.68858848414,1919.75776614381,1259.20407626549,1614.22078784771,1494.03940018613
"YLR248W",5323.05649938289,4703.12124277162,4572.53402378818,4414.95074604025,4513.94831219959,3922.58350729086
"YLR249W",13621.5974557415,10743.7381854007,12072.7262395335,7470.49159113854,10311.7262483965,10438.4175762809
"YLR250W",1222.16788229261,937.462895081933,887.570583082013,1447.82680506827,1033.10130422253,963.707979009816
"YLR251W",412.297598845701,374.498795960098,296.960804538634,547.447998048716,398.314220378006,386.651322487574
"YLR253W",469.093696645874,594.57763384574,1208.81814486916,483.345742557144,608.791839988278,566.543478569407
"YLR254C",719.417238802192,442.589486134661,396.315720555277,856.170354956404,461.205939385059,505.800672619697
"YLR256W",964.48188301405,972.724145350904,1217.64969295953,968.165100183059,1200.81255490801,1265.08574699107
"YLR257W",3443.52637403271,2620.275666539,2685.89456298326,3928.65777334556,3214.18611938715,2567.55168225888
"YLR258W",6796.59970342071,7171.40876159954,4458.82784212469,5820.77952164853,6521.45198290474,6068.43994055272
"YLR259C",3317.31282336566,6723.95565473812,11918.174147952,2852.18196560778,5223.36690259915,4497.30390204581
"YLR260W",369.174635701125,386.657847776984,449.305009097487,344.089118558211,422.6323517274,441.553474019043
"YLR262C",131.472448611512,124.02232853224,105.978577084419,206.306109628049,126.621994267534,121.485611899419
"YLR262C-A",991.828152325244,828.031428729957,712.043564785944,1307.09656600057,703.548696625572,816.523487670135
"YLR263W",171.440072989411,198.192544615247,164.487583183109,191.569958940331,176.09681321975,174.051501663591
"YLR264C-A",391.262007067859,267.499139971498,299.168691561226,504.713161054334,283.432013658455,435.712819600801
"YLR264W",424.918953912406,237.101510429283,197.605888521991,284.407708272953,173.581144459468,435.712819600801
"YLR265C",12.6213550667051,40.1248709957248,152.344204558853,49.3661048038546,68.7616127810452,50.2296279968752
"YLR266C",657.362243057559,538.645995488063,948.287476203295,692.599082322736,673.360671502187,606.259928613448
"YLR267W",1672.32954633843,716.168152014603,1629.42062267295,1688.76286881246,1631.83046916968,1267.42200875836
"YLR268W",427.02251309019,452.31672758817,373.13290681806,419.980294599957,447.789039330221,422.863379880671
"YLR269C",16.8284734222735,26.7499139971499,29.806474804993,27.9986863066638,12.5783438014107,23.3626176729652
"YLR270W",2601.05092333015,2503.54876909689,2662.71174924604,2226.63236891416,2197.85594023316,2210.10363186251
"YLR271W",392.313786656751,317.351252420732,239.55574195124,597.550910386957,360.579188973774,304.882160632196
"YLR272C",398.624464190104,320.998967965798,331.183053388811,383.139917880663,405.022670405425,391.323846022168
"YLR273C",514.320218968234,364.771554506589,225.204476304391,468.609591869426,358.063520213492,428.704034298912
"YLR274W",749.918846880063,659.020608475237,683.341033492247,756.701337814309,648.203983899365,674.011519865047
"YLR275W",245.064644211858,173.874440981474,187.670396920326,302.091089098215,175.258256966323,171.715239896294
"YLR276C",738.34927140225,673.611470655501,742.953983102233,641.022554915724,583.635152385457,601.587405078855
"YLR277C",257.685999278563,278.442286606696,438.265573984526,250.514561691203,293.494688699583,290.864590028417
"YLR278C",1089.64365409221,1256.03005268435,1073.03309297975,957.849794701657,1240.2246988191,1241.7231293181
"YLR279W",62.0549957446335,74.1702160830064,51.8853450309137,59.6814102852571,52.829043965925,50.2296279968752
"YLR283W",281.876929823081,283.305907333451,325.663335832331,320.511277457862,289.301907432446,358.616181280016
"YLR284C",3226.85977872094,4638.67826814212,1069.72126244586,4134.96388297361,4719.3945942893,5343.03066180715
"YLR285C-A",240.857525856289,114.295087078731,129.161390821636,243.88329388173,135.007556801808,210.263559056687
"YLR285W",429.126072267974,448.669012043104,427.226138871566,478.924897350828,404.184114151997,473.093007877546
"YLR286C",3658.0894101667,2110.81139541146,1373.30572805227,3317.84432733966,1897.65280150616,2187.90914507319
"YLR287C",270.307354345268,213.999311977199,237.347854928648,327.142545267335,263.306663576198,226.617391427763
"YLR287C-A",3791.665417956,2818.46821115424,2656.08808817826,4694.93760910689,3282.10917591477,3547.61349363977
"YLR288C",409.142260079024,329.510304237619,256.11489462068,482.608935022758,465.398720652196,349.27113421083
"YLR289W",135.67956696708,261.419614063055,645.806954108181,181.254653458929,212.993288370555,223.112998776818
"YLR290C",752.022406057847,700.361384652651,504.502184662289,822.277208374653,580.280927371747,601.587405078855
"YLR291C",452.2652232236,457.180348314925,578.466399919123,344.825926092596,448.627595583649,466.084222575656
"YLR292C",513.268439379342,434.078149862841,408.459099179533,599.024525455728,381.543095309458,412.350201927836
"YLR293C",1403.07397158205,1408.01820039543,1729.87948220089,1206.1539337897,1441.47819964167,1449.65042660749
"YLR295C",6128.71966447423,5450.90292951013,4414.67010167285,6843.46837937614,4908.90830756389,4723.92129347357
"YLR297W",456.472341579169,469.339400131811,463.656274744335,696.283119994666,447.789039330221,445.057866669988
"YLR298C",468.041917056982,420.703192864266,440.473461007119,593.130065180641,409.215451672562,455.571044622822
"YLR299W",733.090373457789,576.33905612041,671.19765486799,505.44996858872,680.069121529606,752.27628906948
"YLR300W",4156.63293530155,1542.98367556287,996.860990700321,3048.17276975443,2033.4989145614,2240.47503483737
"YLR301W",532.200471979399,376.930606323475,432.745856428046,483.345742557144,381.543095309458,410.01394016054
"YLR303W",1403.07397158205,2655.53691680797,1961.70761957306,1587.08342906721,1949.64328921866,2614.27691760481
"YLR304C",55506.6160241914,67364.7947810951,73421.0750492768,39744.8720198437,50621.1253506507,57180.0067545824
"YLR305C",903.478666858308,919.224317356604,1169.0761784625,777.331948777114,895.578078660443,911.142089245644
"YLR306W",96.7637221780726,75.386121264695,104.874633573123,129.678126051917,80.5014003290285,84.1054236226748
"YLR307C-A",13946.5973487092,17423.9212535981,10412.3951985442,17686.3280553989,10773.770744035,12405.5499843445
"YLR309C",942.394511647316,1055.40569770573,1206.61025784657,1080.15984540971,956.792685160641,1018.61013054128
"YLR310C",1648.13861579391,1708.34678027252,2179.18449129838,1503.08737014722,1880.04312018419,1754.53258723969
"YLR312C",2899.7563265755,2916.95653087102,1270.63898150174,2933.23079439023,2343.76472832953,2475.26934245067
"YLR312W-A",273.462693111944,369.635175233343,1022.25169146013,313.880009648389,310.265813768131,282.687673842879
"YLR313C",140.938464911541,128.885949258995,137.992938912005,133.362163723846,175.258256966323,170.547109012646
"YLR314C",1670.22598716064,1609.85846055575,1526.75387612242,1782.33742567947,1892.6214639856,1697.29417394092
"YLR315W",59.9514365668493,48.6362072675452,50.7814015196177,41.9980294599957,60.3760502467714,54.9021515314683
"YLR316C",141.990244500433,145.908621802636,101.562803039235,132.62535618946,129.976219281244,147.184491339681
"YLR318W",187.216766822793,198.192544615247,131.369277844228,244.620101416115,192.02938203487,228.953653195059
"YLR319C",302.912521600923,342.885261236194,480.215427413776,343.352311023825,334.583945117525,323.572254770568
"YLR320W",363.915737756664,294.249053968648,393.003890021389,344.825926092596,325.359826329824,366.793097465554
"YLR321C",148.300922033785,189.681208343426,202.021662567175,197.464419215418,214.670400877409,204.422904638446
"YLR323C",175.64719134498,213.999311977199,230.724193860872,277.039632929095,207.96195084999,193.909726685611
"YLR324W",726.779695924437,776.963411099034,737.434265545752,809.751480290093,983.626485270317,1045.47714086519
"YLR325C",2888.18675109769,2000.1640238778,2073.20591421396,3286.16160336107,2314.41525945957,2942.52169590997
"YLR326W",582.68589224622,665.10013438368,618.20836632578,708.07204054484,691.808909077589,668.170865446805
"YLR327C",17285.9975434416,13441.8317835678,5312.17617635653,20848.7059929831,14965.7134549185,12968.589070263
"YLR328W",299.757182834247,273.578665879942,308.000239651594,282.197285669796,327.875495090106,359.784312163664
"YLR329W",23.1391509556261,41.3407761774134,30.910418316289,27.9986863066638,40.2507001645143,35.0439265094478
"YLR330W",1725.97030537193,1821.42596216957,1856.83298599993,1681.3947934686,2053.62426464365,1908.72586388126
"YLR332W",734.142153046681,820.735997639825,809.190593779995,630.707249434322,908.994978715281,831.709189157562
"YLR333C",619.498177857443,486.362072675452,616.000479303188,847.328664543773,524.097658392113,601.587405078855
"YLR335W",1466.18074691558,1444.49535584609,1431.81473415096,1286.46595503776,1387.81059942231,1369.04939563576
"YLR336C",226.1326116118,301.54448505878,458.136557187855,292.512591151198,262.46810732277,254.652532635321
"YLR337C",158.818717922706,177.52215652654,161.175752649221,145.15108427402,285.947682418737,245.307485566135
"YLR340W",1851.13207645008,3202.69424856785,3025.90916446244,1510.45544549107,3713.12709017644,3296.46535365539
"YLR341W",80.9870283446912,68.0906901745632,79.4839328133146,79.5752137136761,77.9857315687464,85.2735545063231
"YLR342W",3285.7594356989,2569.20764890807,2788.56130953379,2178.73987917908,3221.733125668,3261.42142714595
"YLR343W",82.0388079335833,60.7952590844315,76.1721022794265,67.7862931635019,98.1110816510035,106.299910411992
"YLR344W",1670.22598716064,1280.34815631813,1079.65675404752,1731.49770580684,1254.48015512736,1655.24146212959
"YLR345W",2918.68835917556,2198.35656849304,2065.47830963488,2973.01840124707,2426.78179741884,2407.51775119907
"YLR346C",190.372105589469,92.4087938083358,171.111244250886,159.887234961738,96.4339691441488,86.4416853899713
"YLR347C",582.68589224622,644.429746294974,753.993418215193,431.769215150131,562.671246049772,557.198431500221
"YLR348C",774.109777424581,826.815523548268,284.817425914377,1202.46989611777,1196.61977364087,991.743120217374
"YLR350W",4632.03730948078,3678.1131746081,2041.19155238637,4036.96848090029,3872.45277832764,3274.27086686608
"YLR351C",1826.94114590557,1595.26759837548,1156.93279983825,1724.86643799737,1619.25212536827,1485.86248400059
"YLR352W",363.915737756664,435.294055044529,408.459099179533,377.245457605576,390.767214097159,462.579829924711
"YLR353W",378.640652001154,430.430434317775,315.727844230666,440.610905562762,528.29043965925,477.765531412139
"YLR354C",4213.42903310173,3104.20592885107,5785.76794270253,3681.82724932629,3354.22501370952,3318.65984044471
"YLR355C",4213.42903310173,5460.63017096364,4413.56615816155,2863.97088615795,3691.32462758733,4535.8522212062
"YLR356W",1894.25503959466,1294.93901849839,680.029202958358,1795.59996129841,1399.5503869703,1425.11967805088
"YLR357W",230.339729967369,227.374268975774,328.975166366219,190.833151405945,258.275326055633,304.882160632196
"YLR358C",16.8284734222735,14.5908621802636,39.7419664066573,22.8410335659626,20.9639063356845,24.5307485566135
"YLR359W",5367.23124211635,3175.9443345707,2026.84028673952,4350.11168301429,2741.24039245411,2924.99973265525
"YLR360W",499.595304723745,378.146511505164,357.677697659916,491.450625435388,387.41298908345,425.199641647967
"YLR361C",466.99013746809,426.782718772709,409.56304269083,397.139261033995,394.121439110869,405.341416625947
"YLR361C-A",210.355917778419,200.624354978624,221.892645770503,213.674184971908,174.419700712895,172.883370779943
"YLR362W",687.863851135429,624.975263387956,607.16893121282,701.440772735367,638.141308858237,579.392918289538
"YLR363C",215.614815722879,198.192544615247,226.308419815687,221.779067850153,239.827088480231,230.121784078707
"YLR363W-A",59.9514365668493,38.9089658140361,50.7814015196177,97.9954020733233,56.1832689796345,35.0439265094478
"YLR364W",75.7281304002307,80.2497419914496,133.57716486682,102.416247279639,77.9857315687464,80.60103097173
"YLR367W",1511.40726923794,1349.65475167438,1222.06546700471,1894.33217090612,1527.01093749126,1491.70313841883
"YLR368W",496.439965957068,453.532632769859,410.666986202126,504.713161054334,441.080589302802,421.695248997022
"YLR369W",427.02251309019,432.862244681152,568.530908317459,459.767901456795,439.403476795947,467.252353459305
"YLR370C",1793.28419906102,1412.88182112219,1130.43815556714,1657.81695236825,1375.2322556209,1216.02424987784
