"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"505","1","YAL055W",-0.226431252277975,0.0531368229579441,-0.435065368803529,0.0879542615461067,-0.15586190888714,-1.48369560101414,0.267207497179797,0.172095710204198,-0.267278688078248,-0.201861446018757,-0.127252319620967,-0.492255856983068,0.226839241469454,0.144321854299293,-0.0229704942600667,-0.535172654942243
"478","1","YAL033W",-0.762549927551646,0.154195529683864,-0.771571838138352,0.0173516064474646,-0.294678774682117,-0.756923975476692,0.240158044009808,0.144172946572365,-0.314402856735097,-0.163880254486566,-0.173457035172241,-1.22924064456314,0.623338766267286,0.148001784893159,0.0176085479452321,-0.159712837574133
"555","1","YAR064W",-0.449524019703681,0.158237650690566,-0.319563738223215,0.101053820245248,-0.353000367032762,-1.64483299552001,0.158378946782472,0.106164162346829,-0.186564697102141,-0.146646579811093,-0.075758974667611,-1.25975826157268,0.446719996177023,0.126936770440452,-0.0428115188738574,0.50483479786444
"543","1","YAR030C",-0.554899080681851,0.223667191672159,-0.689393922214511,0.0110764891716145,-0.274410799106631,-0.648779457755953,0.113278215166027,0.29105441007847,-0.401126867282221,-0.17450439829565,-0.186931584354267,-0.591142836445784,0.345432958027395,0.123593457813414,-0.0476490622459927,-0.316038114059826
"551","1","YAR053W",-0.27296959331059,0.174579493660091,-0.496466725425413,-0.0079789378594205,-0.412139806247157,-1.56341812236841,0.5402887776096,0.302939675804115,-0.137578618169415,-0.110759839460758,0.366715748685579,-1.5185139936507,0.299535698990639,0.681973550193702,-0.0117480750159589,-0.246052789858871
"544","1","YAR031W",-0.605667877189015,0.132848243068668,-0.40692893373068,0.035127000114961,-0.507039638876524,-0.898555966014653,0.688840735185344,0.411769144697613,-0.348471312855224,-0.115126669356116,-0.12038523527324,-0.40025678351244,0.263269090904978,0.231738246966033,-0.0523474909029947,-0.258874373963536
"517","1","YAL064W",-0.754648041165907,0.24074944840003,-0.415697234123386,0.00217679488545329,0.232599360809639,-0.879701581173486,0.128450037631626,0.349092984887715,-0.215219065001169,-0.134088336695407,-0.252198451072748,-1.24067102137322,0.218940557698275,0.264767524539491,-0.0129124305457815,-0.252074005198862
"519","1","YAL065C",-0.506779588975748,0.116630404367239,-0.391983738660298,0.0434074149798483,-0.593725483246516,-1.0660580946764,0.0818487491211776,0.25757434699052,-0.196920704620836,-0.07155172788516,-0.260605428835229,-0.710222676791622,0.217676164628401,0.363127330589688,-0.00467934546260766,-0.19638978686604
"488","1","YAL039C",-0.681281567255681,0.2304615858885,-0.321789904232545,0.106770393428642,-0.242827265025115,-0.849278602221637,0.191848371026771,0.576074821821044,-0.246219658447367,-0.126218163670234,-0.182380118449483,-0.70335269122871,0.216345812053439,0.366081155601968,-0.0389659090586236,-0.235841809688836
"496","1","YAL045C",-0.829696847883532,0.167376071032252,-0.359474303070996,0.031334634969899,-0.514770090697059,-0.199530667873948,0.248733019129089,0.167487695845171,-0.222223403259136,-0.181393365081771,-0.353866114905106,-0.746523933241077,0.266317184383601,0.215732098264942,0.415119359101071,-0.121905202778793
"452","1","YAL012W",-0.593041606006827,0.197205173657473,-0.218609381881362,0.0569973735182549,-0.337099159772414,-0.19161284610488,0.263995518030144,0.448735843824103,-0.147970373136326,-0.0801744203724207,-0.111845685785189,-0.6236689075732,0.378212448434463,0.417244896824951,-0.0310705186095609,-0.232415002745492
"515","1","YAL063C-A",-1.07479421456991,0.115893913327914,-0.360796219902396,0.0353000805812874,-0.372132560525905,-0.574749769665064,0.278148620362503,0.393246096799169,-0.195568033870476,-0.222617198896225,-0.228308149345956,-0.460000232467684,0.448540687158603,0.150367320854201,-0.00815927137130337,-0.312981755035806
"516","1","YAL064C-A",-0.130586435019094,0.0968649892724685,-0.441734592482367,0.0600657218805863,-0.339518539347064,-0.811790543793427,0.18572372110297,0.273816112239587,-0.0743675568134127,-0.199919096708739,-0.17169303941617,-0.517500915600636,0.524891074872183,0.366747745691755,-0.0375232923540455,-0.193199859735424
"522","1","YAL067W-A",-0.93046436560108,0.0971169944413626,-0.318974359168755,0.022367114232647,0.250372597230838,-0.837583867428986,0.336747004172647,0.191596142835431,-0.0615035855168393,-0.094744535363246,0.0295081508844881,-0.290446824963861,0.479561948979363,0.290277231676368,-0.0622739551307658,-0.400003063343971
"849","2","YBR141W-A",-0.647371057852021,0.0663525248791622,-0.589111182535103,0.0980044926216123,-0.254456138539954,-0.623112510451072,0.124092333149145,0.167282643123041,-0.252263826348787,-0.231323260834827,0.402246982365002,-0.511474109542762,0.342606418307633,0.237177115655727,0.00247862893219672,-0.396079629666842
"837","2","YBR131C-A",-1.10389262264164,0.0910903942167255,-0.611489702919362,0.0512620293420111,-0.297374941377362,-1.36136752509215,0.27779134572136,0.165162371165808,-0.152400303556626,-0.0945408585892557,-0.19208784816502,-0.679586578073522,0.696152215259179,0.15887431260992,-0.0404864343291011,-0.232343373313347
"937","2","YBR221W-A",-0.128368136487135,0.059379813460082,-0.434725687726628,0.0915292957568295,-0.152746957754111,-1.4648396556439,0.269968083340823,0.174143694100852,-0.260807033374595,-0.200170097094338,-0.125588867078853,-0.474157099721167,0.227685093200072,0.144785915038983,-0.0165476824753331,-0.515166077597528
"820","2","YBR117C",-0.716158608814026,0.157893269142108,-0.77077306307929,0.0181132381061008,-0.277590820763417,-0.714723409808456,0.243386929723078,0.148364613164726,-0.31339144531914,-0.163808350004075,-0.170518050570338,-1.22613791822062,0.626310268678404,0.148055857753014,0.0194980198469145,-0.156923560778204
"764","2","YBR067C",-0.444515441895132,0.15948733199642,-0.319074622809088,0.101071973772179,-0.352574055430609,-1.62261442498172,0.159880517885231,0.109229032355917,-0.183295085929093,-0.138707753089115,-0.0745613731101746,-1.24702408925164,0.458487958264374,0.128190741286251,-0.0415914278367706,0.506834590152908
"819","2","YBR116C",-0.495783459051204,0.225043211842117,-0.669993173327886,0.0111717239005354,-0.273872679685797,-0.626206980152591,0.115286452754822,0.300206857541464,-0.399037959499303,-0.174403362351033,-0.186280027331168,-0.57705723983015,0.349031632837981,0.12633469323794,-0.0460092974198435,-0.314471389446645
"1017","2","YBR296C-A",-0.261158967704191,0.174704075037737,-0.495188915997965,-0.0076316734846705,-0.407698956958221,-1.48729274442691,0.540710738067321,0.309378982295252,-0.137500941365979,-0.107324699259025,0.366870809851416,-1.48245415128453,0.300334159723187,0.684786342122808,-0.0117250977182362,-0.244553459525914
"909","2","YBR196C-B",-0.590886053773587,0.135360262822111,-0.40003489986968,0.0354567497706995,-0.504635256966267,-0.88715063625327,0.688950729117272,0.436972993964048,-0.342140142316018,-0.115040150969305,-0.115771578497213,-0.398569699545508,0.266943174576599,0.234069827818912,-0.0510984729458455,-0.258166338444321
"670","2","YBL096C",-0.753021463933832,0.242694873272435,-0.408463685845625,0.00221542498668894,0.237338829730746,-0.836465703402197,0.129549889207642,0.364655856340701,-0.211132643315715,-0.132882969502597,-0.248059696426019,-1.22060324283339,0.219206357394036,0.267540374084435,-0.012171537205491,-0.247109351216906
"1016","2","YBR296C",-0.43773612794543,0.11754216363527,-0.390803244631638,0.044424640810464,-0.561869346833989,-0.972012404688526,0.0824031591835465,0.259400488735946,-0.195200938963947,-0.0700904307207542,-0.259822194291596,-0.701889468904625,0.217943874947246,0.363718059658057,-0.00437954161442411,-0.196150209633916
"801","2","YBR101C",-0.673886537873925,0.234995270896984,-0.32032792396952,0.107513518987699,-0.242489689248954,-0.809063690415865,0.193781354664634,0.586867686216187,-0.244584521941805,-0.118509062848404,-0.180312181210987,-0.700700306627542,0.216938945139496,0.367718735719964,-0.0388493433236475,-0.234484505512901
"914","2","YBR200W-A",-0.82964319561111,0.169807475258877,-0.359127417362236,0.0315853983226863,-0.504522976457294,-0.172445218461414,0.249304977611813,0.167614607427316,-0.217020321338717,-0.181022047479014,-0.346269850686895,-0.728547697274033,0.266982499295204,0.224621804225684,0.416609980640496,-0.121798611155638
"1005","2","YBR285W",-0.557038153031489,0.199062639805983,-0.217250087938692,0.0575068239246619,-0.330650902627024,-0.141712729440248,0.265305505614769,0.452130293321971,-0.147854689937907,-0.0796773160808182,-0.109216222044969,-0.621048928627466,0.390830567044808,0.429877648858593,-0.0304986370161524,-0.232131760393402
"745","2","YBR051W",-0.998504739032077,0.119266493679611,-0.358415331639978,0.0360157055179425,-0.371686174830602,-0.546576631404246,0.28402151270819,0.394016248249372,-0.191488783469901,-0.221560101625982,-0.224279497297312,-0.447385978165996,0.460099614196717,0.150481343049504,-0.00691645248904443,-0.31111225263359
"672","2","YBL098W",-0.0698081338917679,0.0980537692354422,-0.439501990676799,0.0613762116188879,-0.333256921897911,-0.799014659569787,0.186803410233262,0.276883606245858,-0.074095783848821,-0.18791863508577,-0.161458672319206,-0.509684090795139,0.526660656280969,0.366882066777788,-0.0337782380873311,-0.191814256313534
"737","2","YBR043C",-0.685154591572415,0.0979067813504535,-0.313299356806531,0.0224828403578101,0.262978799016582,-0.797944183260864,0.337768278564558,0.191675708022565,-0.058282059409533,-0.0912706234003179,0.0307208542721083,-0.273454017049708,0.489098565086855,0.292110016208301,-0.0615392280409143,-0.392182158620643
"744","2","YBR050C",-0.623167190812058,0.0674994823148052,-0.577407276937943,0.0990026818491151,-0.254053715450824,-0.605068072554725,0.126649792906431,0.167447203866585,-0.246970528991672,-0.229486898916975,0.402452872353891,-0.510978749491329,0.342953166664806,0.237392189797426,0.003430808357323,-0.39325158351409
"720","2","YBR026C",-1.01912387490602,0.0916595182651394,-0.604351106120505,0.0591536268832389,-0.296580210154853,-1.36025026425757,0.278251100240405,0.166528537493129,-0.152385708821844,-0.0941842765716676,-0.189824485580779,-0.658218356780192,0.696596710175585,0.161439726811477,-0.0402656992410076,-0.231007654889443
"877","2","YBR168W",-0.126229825253055,0.0603750360555649,-0.434596100147477,0.0930171878700904,-0.151386729170904,-1.42820807678985,0.275521060390339,0.177519484787158,-0.25791066712318,-0.199399176064695,-0.125418095606135,-0.458873478292106,0.230351173033695,0.147763328847252,-0.0139219201695838,-0.486934277576717
"985","2","YBR265W",-0.701025265324926,0.159362845824546,-0.765985251637061,0.0181410713314495,-0.270523115959668,-0.699855383638892,0.2443124942943,0.148448081745977,-0.313117138283229,-0.162972294997593,-0.168649357997175,-1.1964466072749,0.62790247695219,0.150364406553304,0.0246951344831423,-0.155644852323467
"578","2","YBL012C",-0.327559576944968,0.163567638916009,-0.314054517898889,0.101987671771181,-0.351637217025253,-1.60904944823782,0.160515214799042,0.115138312661689,-0.182503071983781,-0.126570669029554,-0.072727241822601,-1.22359641589874,0.471583069839585,0.12887256728567,-0.0412512547923563,0.511943694412836
"732","2","YBR038W",-0.456228212923089,0.22553547166268,-0.669469733208725,0.011243068438605,-0.270498264839939,-0.623615605908759,0.1173505397471,0.303355239447812,-0.395975938547612,-0.171279814627884,-0.185683704981309,-0.57050950119132,0.357654907640822,0.126980418641965,-0.045663919988076,-0.314321411620526
"968","2","YBR249C",-0.24449888752168,0.176626333849009,-0.491972147197035,-0.00564663434084094,-0.407374022875191,-1.33221996922266,0.541188323831531,0.309746573699737,-0.134160290243546,-0.107003872264485,0.367520452242443,-1.42197020155334,0.303684694035871,0.685488278306472,-0.011074166048653,-0.238480967782628
"611","2","YBL042C",-0.576661682267535,0.137399377677716,-0.398872947895368,0.035636789824108,-0.494629174597553,-0.8809012333295,0.693792418894439,0.441920971076333,-0.341681120340689,-0.113911542321253,-0.115388063558569,-0.3966946925485,0.268015655243379,0.235502977263152,-0.0488325627874952,-0.255899944630157
"713","2","YBR019C",-0.697840819230657,0.243654882645471,-0.406317603521205,0.0024368833812767,0.241125404179213,-0.83586522838938,0.130327579472118,0.366145871627909,-0.206899644698394,-0.132298247013907,-0.247468615360854,-1.18988214754128,0.221278445162004,0.27474212451694,-0.0121303250826028,-0.246116743230354
"878","2","YBR169C",-0.333583820203683,0.120043722412087,-0.382990314508364,0.0447944705928487,-0.558514083965206,-0.955028341593726,0.0834207537904182,0.260005875362569,-0.195005377892712,-0.067073942167889,-0.252455817218416,-0.697205548482593,0.220790123107147,0.369820468382014,-0.00432662711844098,-0.190458029531455
"876","2","YBR167C",-0.664220770827248,0.237553665562386,-0.320054381658013,0.108624138232415,-0.241470274310769,-0.798394982179457,0.197597602678428,0.589883871725381,-0.237168605307645,-0.114283795529507,-0.180195594966594,-0.690626557656952,0.216947042179657,0.370387994370832,-0.0374667827517847,-0.231568462278814
"717","2","YBR023C",-0.806802499769882,0.170855374398594,-0.358073228684648,0.0353793622410587,-0.501990803768088,-0.139659373358696,0.251193310750999,0.169633070262767,-0.216682181269613,-0.180105245596131,-0.34477880211778,-0.703512694984843,0.273355227756309,0.225193650468366,0.418834705431116,-0.121496718988657
"1000","2","YBR280C",-0.549936661952053,0.201194968199606,-0.215772367329817,0.0579340409752449,-0.329942130617831,-0.13952480500248,0.268573929788457,0.457326200877823,-0.14753861821429,-0.0795880572683919,-0.104757697205493,-0.619639681040342,0.391436125938784,0.433528312789807,-0.0299173080908816,-0.23211613618991
"783","2","YBR084W",-0.974939413726824,0.125391093935613,-0.351163547507749,0.0392232398394077,-0.369475212236223,-0.522876993338484,0.284592125299989,0.398947832658594,-0.190681938581696,-0.221167418308595,-0.222733387782725,-0.438693042078058,0.464825561241078,0.150803982260784,-0.00629647354538684,-0.306972761696017
"581","2","YBL015W",-0.0605464775825023,0.0996047803869516,-0.435761815702917,0.0616236347741715,-0.326629492926847,-0.797849253423524,0.188325916367105,0.279497469072368,-0.0734179979360432,-0.185988263477767,-0.160216319655461,-0.508045439448151,0.53379663854482,0.368009358461107,-0.0314766796769301,-0.190799866939097
"598","2","YBL031W",-0.683134898974257,0.0984822469432219,-0.310578246338507,0.0226194492775075,0.264785511586541,-0.794543202807291,0.33854010943525,0.19447602629086,-0.0566026725653997,-0.0876890155673353,0.035395936723798,-0.271064062448857,0.491948808332316,0.292947078892443,-0.0604278526224632,-0.391375545337135
"1006","2","YBR286W",-0.599543319701913,0.0703889235898444,-0.577376415514933,0.101200561026403,-0.249134424212714,-0.571561365735029,0.127726038233384,0.177232958013577,-0.245281053813883,-0.226681661579724,0.404892132933042,-0.50439060427799,0.343204168724105,0.243274457822743,0.00365622289095573,-0.389459370639799
"648","2","YBL075C",-0.998535853582567,0.0919087612803023,-0.603317894804927,0.0650556376778599,-0.295570405997288,-1.27882405221872,0.282287638732272,0.171360135840967,-0.146452552252381,-0.094085309262913,-0.188901796980933,-0.637327076255195,0.701097553425705,0.163323680600912,-0.0399270373436411,-0.228731540336156
"843","2","YBR136W",-0.0786466868418859,0.0614272565674494,-0.43182527862932,0.0946282217343943,-0.151054521954217,-1.42435049323914,0.275823635513999,0.178822663206728,-0.249294593325299,-0.195981883524488,-0.125231004973002,-0.45043678670087,0.231397278265433,0.148598892256087,-0.0122597068912947,-0.478301943706288
"757","2","YBR060C",-0.622922629173614,0.161908900668187,-0.76012310028321,0.0192202906302179,-0.26365104457727,-0.688109745742034,0.244372874660602,0.149203818667908,-0.304133353092819,-0.161738348199339,-0.168274597508305,-1.19105164987568,0.635057908059487,0.152500217486444,0.0255011177660731,-0.153577888900558
"677","2","YBL100W-C",-0.321048582258581,0.164697187684525,-0.313897081019864,0.102054988610202,-0.349572643944903,-1.58329800605123,0.161576198994321,0.121954469973258,-0.179371278376824,-0.123619447605859,-0.072385860839315,-1.20291040647222,0.472540480995742,0.129184729032181,-0.0397188386274581,0.540910285517445
"995","2","YBR275C",-0.437917374077713,0.226048680785645,-0.664777718233201,0.0148941620328638,-0.266400652461447,-0.595921894235498,0.119785911522872,0.314071371838948,-0.395314786820309,-0.170051372949877,-0.185070106873186,-0.5596401889645,0.358104861481727,0.127172669533668,-0.0419719212877462,-0.313601995006538
